Term	Gene	Chr	Start	End	Factor	Desc	Title	Class
GSM1925473	AT3G26790	Chr3	9854867	9855068	MYB77: MYB family	protein:MYB77; gene id:AT3G50060; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB77_col_a	TF	DAP-seq
GSM856055	AT3G26790	Chr3	9854905	9856418	HTR13	Col-0; 10 day-old seedlings	HTR13 Myc ChIP-seq	EF	ChIP-seq
GSM2367147	AT3G26790	Chr3	9854909	9857290	H2AK121ub	clf/swn mutants	clfswn H2AK121ub 7DAG rep2	EF	ChIP-seq
GSM2367145	AT3G26790	Chr3	9854943	9857094	H2AK121ub	clf/swn mutants	clfswn H2AK121ub 7DAG rep1	EF	ChIP-seq
GSM1701081	AT3G26790	Chr3	9854956	9857114	TRB1	14 day-old wt seedlings with TRB1 antibody	ChIP-Seq analysis of TRB1 associated sequences_(TRB1(+)_anti-TRB1)	TF	ChIP-seq
GSM2302417	AT3G26790	Chr3	9854958	9856684	H3K27me3	pWOL:GFP; FACS treated GFP positive root protoplasts	GFP_H3K27me3_1	EF	ChIP-seq
GSM1925033	AT3G26790	Chr3	9854968	9855169	At1g19210: AP2EREBP family	protein:At1g19210; gene id:AT1G19210; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-At1g19210_col_a	TF	DAP-seq
GSM1925032	AT3G26790	Chr3	9854970	9855171	At1g19210: AP2EREBP family	protein:At1g19210; gene id:AT1G19210; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-At1g19210_colamp_a	TF	DAP-seq
GSM2302423	AT3G26790	Chr3	9854981	9855789	H3K27me3	pWOL:GFP; FACS treated GFP positive root protoplasts	GFP_H3K27me3_2	EF	ChIP-seq
GSM1925126	AT3G26790	Chr3	9855018	9855219	RAP211: AP2EREBP family	protein:RAP2.11; gene id:AT5G19790; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-RAP211_colamp_a	TF	DAP-seq
GSM2367151	AT3G26790	Chr3	9855052	9857833	H2AK121ub	lhp1 mutants	lhp1 H2AK121ub 7DAG rep2	EF	ChIP-seq
GSM1925515	AT3G26790	Chr3	9855055	9855256	At5g05790: MYBrelated family	protein:At5g05790; gene id:AT5G05790; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At5g05790_col_a	TF	DAP-seq
GSM1925326	AT3G26790	Chr3	9855059	9855260	ATHB15: HB family	protein:ATHB15; gene id:AT1G52150; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB15_col_a	TF	DAP-seq
GSM1925338	AT3G26790	Chr3	9855061	9855262	PHV: HB family	protein:PHV; gene id:AT1G30490; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-PHV_col_a	TF	DAP-seq
GSM1925512	AT3G26790	Chr3	9855066	9855267	At3g11280: MYBrelated family	protein:At3g11280; gene id:AT3G11280; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At3g11280_col_a	TF	DAP-seq
GSM1925505	AT3G26790	Chr3	9855067	9855268	At1g49010: MYBrelated family	protein:At1g49010; gene id:AT1G49010; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g49010_col_a	TF	DAP-seq
GSM1925522	AT3G26790	Chr3	9855071	9855272	At5g58900: MYBrelated family	protein:At5g58900; gene id:AT5G58900; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At5g58900_colamp_a	TF	DAP-seq
GSM1925369	AT3G26790	Chr3	9855092	9855293	HAT2: Homeobox_ecoli family	protein:HAT2; gene id:AT5G47370; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:GST; expression system:ecoli; dna source:col; replicate:v31; subset:motif	DAPSeq-Homeobox_ecoli-HAT2_col_v31	TF	DAP-seq
GSM1925370	AT3G26790	Chr3	9855092	9855293	HAT2: Homeobox family	protein:HAT2; gene id:AT5G47370; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-HAT2_colamp_a	TF	DAP-seq
GSM1925165	AT3G26790	Chr3	9855093	9855294	CRC: C2C2YABBY family	protein:CRC; gene id:AT1G69180; protein family:C2C2YABBY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2YABBY_tnt-CRC_col_a	TF	DAP-seq
GSM1925211	AT3G26790	Chr3	9855098	9855299	GATA15: C2C2gata family	protein:GATA15; gene id:AT3G06740; protein family:C2C2gata; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-C2C2gata_tnt-GATA15_col_b	TF	DAP-seq
GSM1925215	AT3G26790	Chr3	9855101	9855302	GATA20: C2C2gata family	protein:GATA20; gene id:AT2G18380; protein family:C2C2gata; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2gata_tnt-GATA20_colamp_a	TF	DAP-seq
GSM2367149	AT3G26790	Chr3	9855104	9857840	H2AK121ub	lhp1 mutants	lhp1 H2AK121ub 7DAG rep1	EF	ChIP-seq
GSM1925264	AT3G26790	Chr3	9855140	9855341	CDM1: C3H family	protein:CDM1; gene id:AT1G68200; protein family:C3H; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C3H_tnt-CDM1_colamp_a	TF	DAP-seq
GSM1925019	AT3G26790	Chr3	9855152	9855353	AT1G28160: AP2EREBP family	protein:AT1G28160; gene id:AT1G28160; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-AT1G28160_colamp_a	TF	DAP-seq
GSM1925784	AT3G26790	Chr3	9855154	9855355	TGA4: bZIP family	protein:TGA4; gene id:AT5G10030; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA4_col_a	TF	DAP-seq
GSM1925779	AT3G26790	Chr3	9855155	9855356	TGA10: bZIP family	protein:TGA10; gene id:AT5G06839; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA10_colamp_a	TF	DAP-seq
GSM1925783	AT3G26790	Chr3	9855155	9855356	TGA4: bZIP family	protein:TGA4; gene id:AT5G10030; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA4_colamp_a	TF	DAP-seq
GSM1925777	AT3G26790	Chr3	9855156	9855357	HY5a: bZIP family	protein:HY5; gene id:AT5G11260; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:v3a; subset:motif	DAPSeq-bZIP_tnt-HY5_colamp_v3a	TF	DAP-seq
GSM1925782	AT3G26790	Chr3	9855156	9855357	TGA3: bZIP family	protein:TGA3; gene id:AT1G22070; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA3_colamp_a	TF	DAP-seq
GSM1925788	AT3G26790	Chr3	9855156	9855357	TGA9: bZIP family	protein:TGA9; gene id:AT1G08320; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA9_colamp_a	TF	DAP-seq
GSM1925780	AT3G26790	Chr3	9855157	9855358	TGA10: bZIP family	protein:TGA10; gene id:AT5G06839; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA10_col_a	TF	DAP-seq
GSM1925781	AT3G26790	Chr3	9855157	9855358	TGA2: bZIP family	protein:TGA2; gene id:AT5G06950; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:v31; subset:motif	DAPSeq-bZIP_tnt-TGA2_colamp_v31	TF	DAP-seq
GSM1925786	AT3G26790	Chr3	9855157	9855358	TGA6: bZIP family	protein:TGA6; gene id:AT3G12250; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA6_colamp_a	TF	DAP-seq
GSM1925787	AT3G26790	Chr3	9855157	9855358	TGA6: bZIP family	protein:TGA6; gene id:AT3G12250; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA6_col_a	TF	DAP-seq
GSM1925808	AT3G26790	Chr3	9855157	9855358	bZIP53: bZIP family	protein:bZIP53; gene id:AT3G62420; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-bZIP53_colamp_a	TF	DAP-seq
GSM1925778	AT3G26790	Chr3	9855158	9855359	TGA1: bZIP family	protein:TGA1; gene id:AT5G65210; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA1_colamp_a	TF	DAP-seq
GSM1925785	AT3G26790	Chr3	9855158	9855359	TGA5a: bZIP family	protein:TGA5; gene id:AT5G06960; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3a; subset:motif	DAPSeq-bZIP_tnt-TGA5_col_v3a	TF	DAP-seq
GSM1925789	AT3G26790	Chr3	9855158	9855359	TGA9: bZIP family	protein:TGA9; gene id:AT1G08320; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA9_col_a	TF	DAP-seq
GSM1925797	AT3G26790	Chr3	9855158	9855359	bZIP3: bZIP family	protein:bZIP3; gene id:AT5G15830; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-bZIP_tnt-bZIP3_col_a	TF	DAP-seq
GSM1925802	AT3G26790	Chr3	9855158	9855359	bZIP48: bZIP family	protein:bZIP48; gene id:AT2G04038; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-bZIP48_colamp_a	TF	DAP-seq
GSM1925805	AT3G26790	Chr3	9855158	9855359	bZIP50: bZIP family	protein:bZIP50; gene id:AT1G77920; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v31; subset:motif	DAPSeq-bZIP_tnt-bZIP50_col_v31	TF	DAP-seq
GSM1925804	AT3G26790	Chr3	9855159	9855360	bZIP50: bZIP family	protein:bZIP50; gene id:AT1G77920; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:v31; subset:motif	DAPSeq-bZIP_tnt-bZIP50_colamp_v31	TF	DAP-seq
GSM1925300	AT3G26790	Chr3	9855238	9855439	AT4G37180: G2like family	protein:AT4G37180; gene id:AT4G37180; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT4G37180_col_a	TF	DAP-seq
GSM2367140	AT3G26790	Chr3	9855298	9857725	H2AK121ub	WT	Col-0 H2AK121ub 7DAG rep2	EF	ChIP-seq
GSM2367148	AT3G26790	Chr3	9855322	9857678	H2AK121ub	WT	Col-0 H2AK121ub 7DAG rep4	EF	ChIP-seq
GSM2367138	AT3G26790	Chr3	9855328	9857707	H2AK121ub	WT	Col-0 H2AK121ub 7DAG rep1	EF	ChIP-seq
GSM1142624	AT3G26790	Chr3	9855340	9856765	SEP3	Inflorescences of 4 day-old pAP1::AP1-GR ap1 cal plants with anti-SEP3 antibody	SEP3 ChIP-seq 4d biological reps 1 and 2	TF	ChIP-seq
GSM2367146	AT3G26790	Chr3	9855344	9857627	H2AK121ub	WT	Col-0 H2AK121ub 7DAG rep3	EF	ChIP-seq
GSM1925146	AT3G26790	Chr3	9855369	9855570	BPC1: BBRBPC family	protein:BPC1; gene id:AT2G01930; protein family:BBRBPC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-BBRBPC_tnt-BPC1_colamp_a	TF	DAP-seq
GSM1925150	AT3G26790	Chr3	9855372	9855573	BPC6: BBRBPC family	protein:BPC6; gene id:AT5G42520; protein family:BBRBPC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-BBRBPC_tnt-BPC6_col_a	TF	DAP-seq
GSM1925147	AT3G26790	Chr3	9855375	9855576	BPC1: BBRBPC family	protein:BPC1; gene id:AT2G01930; protein family:BBRBPC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-BBRBPC_tnt-BPC1_col_a	TF	DAP-seq
GSM1925158	AT3G26790	Chr3	9855403	9855604	At4g36780: BZR family	protein:At4g36780; gene id:AT4G36780; protein family:BZR; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-BZR_tnt-At4g36780_colamp_a	TF	DAP-seq
GSM1925159	AT3G26790	Chr3	9855406	9855607	At4g36780: BZR family	protein:At4g36780; gene id:AT4G36780; protein family:BZR; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-BZR_tnt-At4g36780_col_a	TF	DAP-seq
GSM1925679	AT3G26790	Chr3	9855407	9855608	GT3a: Trihelix family	protein:GT3a; gene id:AT5G01380; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-GT3a_col_a	TF	DAP-seq
GSM1925155	AT3G26790	Chr3	9855426	9855627	At1g78700: BZR family	protein:At1g78700; gene id:AT1G78700; protein family:BZR; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-BZR_tnt-At1g78700_col_a	TF	DAP-seq
GSM1925749	AT3G26790	Chr3	9855427	9855628	BIM2b: bHLH family	protein:BIM2; gene id:AT1G69010; protein family:bHLH; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3b; subset:motif	DAPSeq-bHLH_tnt-BIM2_col_v3b	TF	DAP-seq
GSM1925157	AT3G26790	Chr3	9855428	9855629	At4g18890: BZR family	protein:At4g18890; gene id:AT4G18890; protein family:BZR; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-BZR_tnt-At4g18890_col_a	TF	DAP-seq
GSM1925151	AT3G26790	Chr3	9855429	9855630	BAM8: BES1 family	protein:BAM8; gene id:AT5G45300; protein family:BES1; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-BES1_tnt-BAM8_colamp_a	TF	DAP-seq
GSM1925156	AT3G26790	Chr3	9855429	9855630	At4g18890: BZR family	protein:At4g18890; gene id:AT4G18890; protein family:BZR; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-BZR_tnt-At4g18890_colamp_a	TF	DAP-seq
GSM1925160	AT3G26790	Chr3	9855429	9855630	BZR1: BZR family	protein:BZR1; gene id:AT1G75080; protein family:BZR; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-BZR_tnt-BZR1_col_a	TF	DAP-seq
GSM1925154	AT3G26790	Chr3	9855431	9855632	At1g78700: BZR family	protein:At1g78700; gene id:AT1G78700; protein family:BZR; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-BZR_tnt-At1g78700_colamp_a	TF	DAP-seq
GSM2367152	AT3G26790	Chr3	9855444	9857712	H2AK121ub	WT	Col-0 H2AK121ub 7DAG rep6	EF	ChIP-seq
GSM1925255	AT3G26790	Chr3	9855451	9855652	TF3A: C2H2 family	protein:TF3A; gene id:AT1G72050; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2H2_tnt-TF3A_col_a	TF	DAP-seq
GSM2367150	AT3G26790	Chr3	9855452	9857702	H2AK121ub	WT	Col-0 H2AK121ub 7DAG rep5	EF	ChIP-seq
GSM1925215	AT3G26790	Chr3	9855563	9855764	GATA20: C2C2gata family	protein:GATA20; gene id:AT2G18380; protein family:C2C2gata; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2gata_tnt-GATA20_colamp_a	TF	DAP-seq
GSM1925613	AT3G26790	Chr3	9855774	9855975	FRS9: ND family	protein:FRS9; gene id:AT4G38170; protein family:ND; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ND_tnt-FRS9_col_a	TF	DAP-seq
GSM1925147	AT3G26790	Chr3	9855777	9855978	BPC1: BBRBPC family	protein:BPC1; gene id:AT2G01930; protein family:BBRBPC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-BBRBPC_tnt-BPC1_col_a	TF	DAP-seq
GSM1925150	AT3G26790	Chr3	9855782	9855983	BPC6: BBRBPC family	protein:BPC6; gene id:AT5G42520; protein family:BBRBPC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-BBRBPC_tnt-BPC6_col_a	TF	DAP-seq
GSM1925146	AT3G26790	Chr3	9855794	9855995	BPC1: BBRBPC family	protein:BPC1; gene id:AT2G01930; protein family:BBRBPC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-BBRBPC_tnt-BPC1_colamp_a	TF	DAP-seq
GSM1925597	AT3G26790	Chr3	9855852	9856053	SND2: NAC family	protein:SND2; gene id:AT4G28500; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-SND2_colamp_a	TF	DAP-seq
GSM1925406	AT3G26790	Chr3	9855920	9856121	SVPb: MADS family	protein:SVP; gene id:AT2G22540; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3b; subset:motif	DAPSeq-MADS_tnt-SVP_col_v3b	TF	DAP-seq
GSM1925393	AT3G26790	Chr3	9855930	9856131	AGL13: MADS family	protein:AGL13; gene id:AT3G61120; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-MADS_tnt-AGL13_col_b	TF	DAP-seq
GSM1925403	AT3G26790	Chr3	9855980	9856181	AGL63: MADS family	protein:AGL63; gene id:AT1G31140; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MADS_tnt-AGL63_col_a	TF	DAP-seq
GSM1925529	AT3G26790	Chr3	9856007	9856208	RVE1: MYBrelated family	protein:RVE1; gene id:AT5G17300; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-RVE1_col_a	TF	DAP-seq
GSM1925505	AT3G26790	Chr3	9856008	9856209	At1g49010: MYBrelated family	protein:At1g49010; gene id:AT1G49010; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g49010_col_a	TF	DAP-seq
GSM1925516	AT3G26790	Chr3	9856008	9856209	At5g08520: MYBrelated family	protein:At5g08520; gene id:AT5G08520; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At5g08520_colamp_a	TF	DAP-seq
GSM1925522	AT3G26790	Chr3	9856009	9856210	At5g58900: MYBrelated family	protein:At5g58900; gene id:AT5G58900; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At5g58900_colamp_a	TF	DAP-seq
GSM1925504	AT3G26790	Chr3	9856010	9856211	At1g49010: MYBrelated family	protein:At1g49010; gene id:AT1G49010; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g49010_colamp_a	TF	DAP-seq
GSM1925515	AT3G26790	Chr3	9856010	9856211	At5g05790: MYBrelated family	protein:At5g05790; gene id:AT5G05790; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At5g05790_col_a	TF	DAP-seq
GSM1925498	AT3G26790	Chr3	9856038	9856239	AT5G56840: MYBrelated family	protein:AT5G56840; gene id:AT5G56840; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT5G56840_colamp_a	TF	DAP-seq
GSM1925408	AT3G26790	Chr3	9856068	9856269	ATY13: MYB family	protein:ATY13; gene id:AT1G74650; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-ATY13_col_a	TF	DAP-seq
GSM1925668	AT3G26790	Chr3	9856080	9856281	AT3G25990: Trihelix family	protein:AT3G25990; gene id:AT3G25990; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-AT3G25990_colamp_a	TF	DAP-seq
GSM2287871	AT3G26790	Chr3	9856085	9857919	WRKY18	WRKY18-HA; 1 uM flg22 for 2 h	W18HA_2h_2 (ChIP-Seq)	TF	ChIP-seq
GSM1925494	AT3G26790	Chr3	9856087	9856288	AT3G10580: MYBrelated family	protein:AT3G10580; gene id:AT3G10580; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT3G10580_colamp_a	TF	DAP-seq
GSM1925676	AT3G26790	Chr3	9856090	9856291	GT1: Trihelix family	protein:GT1; gene id:AT1G13450; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-GT1_col_a	TF	DAP-seq
GSM2287873	AT3G26790	Chr3	9856195	9857736	WRKY40	WRKY40-HA; 1 uM flg22 for 2 h	W40HA_2h_2 (ChIP-Seq)	TF	ChIP-seq
GSM1925146	AT3G26790	Chr3	9856204	9856405	BPC1: BBRBPC family	protein:BPC1; gene id:AT2G01930; protein family:BBRBPC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-BBRBPC_tnt-BPC1_colamp_a	TF	DAP-seq
GSM1925668	AT3G26790	Chr3	9856220	9856421	AT3G25990: Trihelix family	protein:AT3G25990; gene id:AT3G25990; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-AT3G25990_colamp_a	TF	DAP-seq
GSM1925724	AT3G26790	Chr3	9856234	9856435	WRKY50: WRKY family	protein:WRKY50; gene id:AT5G26170; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY50_col_a	TF	DAP-seq
GSM1925690	AT3G26790	Chr3	9856235	9856436	WRKY18: WRKY family	protein:WRKY18; gene id:AT4G31800; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY18_col_a	TF	DAP-seq
GSM1925693	AT3G26790	Chr3	9856235	9856436	WRKY22: WRKY family	protein:WRKY22; gene id:AT4G01250; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY22_colamp_a	TF	DAP-seq
GSM1925717	AT3G26790	Chr3	9856235	9856436	WRKY45: WRKY family	protein:WRKY45; gene id:AT3G01970; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY45_colamp_a	TF	DAP-seq
GSM1925718	AT3G26790	Chr3	9856235	9856436	WRKY45: WRKY family	protein:WRKY45; gene id:AT3G01970; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY45_col_a	TF	DAP-seq
GSM1925723	AT3G26790	Chr3	9856235	9856436	WRKY50: WRKY family	protein:WRKY50; gene id:AT5G26170; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY50_colamp_a	TF	DAP-seq
