Term	Gene	Chr	Start	End	Factor	Desc	Title	Class
GSM1322881	AT3G24650	Chr3	8996136	9001332	H3K27me3	Arabidopsis lyrata accession MN47; yong leaves	Al_H3K27me3_rep1; Arabidopsis lyrata; ChIP-Seq	EF	ChIP-seq
GSM1891775	AT3G24650	Chr3	8996161	9001707	H3K27me3	clf-29; 2 week-old seedlings without roots	clf-29_H3K27me3_ChIPseq_rep	EF	ChIP-seq
GSM2101793	AT3G24650	Chr3	8996162	9001421	H3K27me3	C24; 10 day-old seedlings	TWT_H3K27me3	EF	ChIP-seq
GSM1955351	AT3G24650	Chr3	8996214	9001501	H3K27me3	2-week old lhp1-6 seedlings without roots	lhp1_6_H3K27me3_ChIPseq	EF	ChIP-seq
GSM2095558	AT3G24650	Chr3	8996241	8997575	FRG1	Wt with acclimatizing (ACC) heat stress	WT_ACC_R1	TF	ChIP-seq
GSM1925620	AT3G24650	Chr3	8996356	8996557	REM19: REM family	protein:REM19; gene id:AT1G49480; protein family:REM; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-REM_tnt-REM19_colamp_a	TF	DAP-seq
GSM1925197	AT3G24650	Chr3	8996397	8996598	OBP4: C2C2dof family	protein:OBP4; gene id:AT5G60850; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP4_col_a	TF	DAP-seq
GSM1925172	AT3G24650	Chr3	8996472	8996673	AT3G52440: C2C2dof family	protein:AT3G52440; gene id:AT3G52440; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT3G52440_colamp_a	TF	DAP-seq
GSM1925175	AT3G24650	Chr3	8996472	8996673	AT5G02460: C2C2dof family	protein:AT5G02460; gene id:AT5G02460; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G02460_col_a	TF	DAP-seq
GSM1925181	AT3G24650	Chr3	8996472	8996673	At1g64620: C2C2dof family	protein:At1g64620; gene id:AT1G64620; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At1g64620_colamp_a	TF	DAP-seq
GSM1925177	AT3G24650	Chr3	8996473	8996674	AT5G66940: C2C2dof family	protein:AT5G66940; gene id:AT5G66940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G66940_col_a	TF	DAP-seq
GSM1925201	AT3G24650	Chr3	8996473	8996674	dof43: C2C2dof family	protein:DOF4.3; gene id:AT4G21040; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof43_colamp_a	TF	DAP-seq
GSM1925192	AT3G24650	Chr3	8996474	8996675	DAG2: C2C2dof family	protein:DAG2; gene id:AT2G46590; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-DAG2_col_a	TF	DAP-seq
GSM1925182	AT3G24650	Chr3	8996475	8996676	At3g45610: C2C2dof family	protein:At3g45610; gene id:AT3G45610; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At3g45610_colamp_a	TF	DAP-seq
GSM1925183	AT3G24650	Chr3	8996475	8996676	At3g45610: C2C2dof family	protein:At3g45610; gene id:AT3G45610; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At3g45610_col_a	TF	DAP-seq
GSM1925180	AT3G24650	Chr3	8996476	8996677	At1g64620_100ng20cy_b: C2C2dof family	protein:At1g64620; gene id:AT1G64620; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-C2C2dof_tnt-At1g64620_100ng20cy_b	TF	DAP-seq
GSM1925187	AT3G24650	Chr3	8996476	8996677	CDF3: C2C2dof family	protein:CDF3; gene id:AT3G47500; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-CDF3_colamp_a	TF	DAP-seq
GSM1925193	AT3G24650	Chr3	8996476	8996677	OBP1: C2C2dof family	protein:OBP1; gene id:AT3G50410; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP1_col_a	TF	DAP-seq
GSM1925195	AT3G24650	Chr3	8996477	8996678	OBP3: C2C2dof family	protein:OBP3; gene id:AT3G55370; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP3_col_a	TF	DAP-seq
GSM1925204	AT3G24650	Chr3	8996477	8996678	dof45: C2C2dof family	protein:DOF4.5; gene id:AT4G21080; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof45_col_a	TF	DAP-seq
GSM1925174	AT3G24650	Chr3	8996512	8996713	AT5G02460: C2C2dof family	protein:AT5G02460; gene id:AT5G02460; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G02460_colamp_a	TF	DAP-seq
GSM1925186	AT3G24650	Chr3	8996513	8996714	At5g62940: C2C2dof family	protein:At5g62940; gene id:AT5G62940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At5g62940_col_a	TF	DAP-seq
GSM1925196	AT3G24650	Chr3	8996513	8996714	OBP4: C2C2dof family	protein:OBP4; gene id:AT5G60850; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP4_colamp_a	TF	DAP-seq
GSM1925171	AT3G24650	Chr3	8996514	8996715	AT2G28810: C2C2dof family	protein:AT2G28810; gene id:AT2G28810; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT2G28810_col_a	TF	DAP-seq
GSM1925176	AT3G24650	Chr3	8996515	8996716	AT5G66940: C2C2dof family	protein:AT5G66940; gene id:AT5G66940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G66940_colamp_a	TF	DAP-seq
GSM1925259	AT3G24650	Chr3	8996515	8996716	AT5G63260: C3H family	protein:AT5G63260; gene id:AT5G63260; protein family:C3H; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C3H_tnt-AT5G63260_colamp_a	TF	DAP-seq
GSM1925170	AT3G24650	Chr3	8996516	8996717	AT2G28810: C2C2dof family	protein:AT2G28810; gene id:AT2G28810; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT2G28810_colamp_a	TF	DAP-seq
GSM1925199	AT3G24650	Chr3	8996516	8996717	dof24: C2C2dof family	protein:DOF2.4; gene id:AT2G37590; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof24_col_a	TF	DAP-seq
GSM1925617	AT3G24650	Chr3	8996518	8996719	BBX31: Orphan family	protein:BBX31; gene id:AT3G21890; protein family:Orphan; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Orphan_tnt-BBX31_col_a	TF	DAP-seq
GSM1925005	AT3G24650	Chr3	8996746	8996947	AT5G60130: ABI3VP1 family	protein:AT5G60130; gene id:AT5G60130; protein family:ABI3VP1; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ABI3VP1_tnt-AT5G60130_col_a	TF	DAP-seq
GSM1625916	AT3G24650	Chr3	8996869	9001457	H3K27me3	F1-Endosperm Landsberg x Columbia	at-endosperm-H3K27m3_1_replicate_2_ler_x_col	EF	ChIP-seq
GSM1925275	AT3G24650	Chr3	8996896	8997097	TCX2: CPP family	protein:TCX2; gene id:AT4G14770; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-TCX2_colamp_a	TF	DAP-seq
GSM1925272	AT3G24650	Chr3	8996897	8997098	AT2G20110: CPP family	protein:AT2G20110; gene id:AT2G20110; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-AT2G20110_colamp_a	TF	DAP-seq
GSM1925250	AT3G24650	Chr3	8996912	8997113	SGR5: C2H2 family	protein:SGR5; gene id:AT2G01940; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2H2_tnt-SGR5_colamp_a	TF	DAP-seq
GSM1925239	AT3G24650	Chr3	8996914	8997115	IDD2: C2H2 family	protein:IDD2; gene id:AT3G50700; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2H2_tnt-IDD2_colamp_a	TF	DAP-seq
GSM1925241	AT3G24650	Chr3	8996915	8997116	IDD4: C2H2 family	protein:IDD4; gene id:AT2G02080; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2H2_tnt-IDD4_col_a	TF	DAP-seq
GSM1925242	AT3G24650	Chr3	8996915	8997116	IDD5: C2H2 family	protein:IDD5; gene id:AT2G02070; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2H2_tnt-IDD5_colamp_a	TF	DAP-seq
GSM1925243	AT3G24650	Chr3	8996915	8997116	IDD7: C2H2 family	protein:IDD7; gene id:AT1G55110; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2H2_tnt-IDD7_col_a	TF	DAP-seq
GSM1925274	AT3G24650	Chr3	8996920	8997121	SOL1: CPP family	protein:SOL1; gene id:AT3G22760; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-SOL1_colamp_a	TF	DAP-seq
GSM2101798	AT3G24650	Chr3	8996926	9001315	H3K27me3	fen1; 10 day-old seedlings	fen1_H3K27me3	EF	ChIP-seq
GSM1644819	AT3G24650	Chr3	8996936	9001390	H3K27me3	atbmi1a;b; 2 week-old seedlings without root	atbmi1a;b_H3K27me3_ChIPseq	EF	ChIP-seq
GSM1955350	AT3G24650	Chr3	8996951	9001408	H3K27me3	2-week old atring1a/b seedlings without roots	atring1a;b_H3K27me3_ChIPseq_rep2	EF	ChIP-seq
GSM1644815	AT3G24650	Chr3	8996965	9001404	H3K27me3	clf_29; 2 week-old seedlings without root	clf_29_H3K27me3_ChIPseq	EF	ChIP-seq
GSM1925146	AT3G24650	Chr3	8996976	8997177	BPC1: BBRBPC family	protein:BPC1; gene id:AT2G01930; protein family:BBRBPC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-BBRBPC_tnt-BPC1_colamp_a	TF	DAP-seq
GSM1625911	AT3G24650	Chr3	8997035	9002119	H3K27me3	F1-Endosperm Columbia x Landsberg	at-endosperm-H3K27m3_1_replicate_1_col_x_ler	EF	ChIP-seq
GSM1701081	AT3G24650	Chr3	8997049	8999716	TRB1	14 day-old wt seedlings with TRB1 antibody	ChIP-Seq analysis of TRB1 associated sequences_(TRB1(+)_anti-TRB1)	TF	ChIP-seq
GSM2302417	AT3G24650	Chr3	8997067	8999524	H3K27me3	pWOL:GFP; FACS treated GFP positive root protoplasts	GFP_H3K27me3_1	EF	ChIP-seq
GSM1625913	AT3G24650	Chr3	8997077	9000150	H3K27me3	F1-Endosperm Landsberg x Columbia	at-endosperm-H3K27m3_1_replicate_1_ler_x_col	EF	ChIP-seq
GSM1925620	AT3G24650	Chr3	8997123	8997324	REM19: REM family	protein:REM19; gene id:AT1G49480; protein family:REM; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-REM_tnt-REM19_colamp_a	TF	DAP-seq
GSM2367145	AT3G24650	Chr3	8997208	9000232	H2AK121ub	clf/swn mutants	clfswn H2AK121ub 7DAG rep1	EF	ChIP-seq
GSM2498438	AT3G24650	Chr3	8997237	8999952	H3AK27me3	clf/swn mutants	clfswn H3AK27me3 7DAG rep2	EF	ChIP-seq
GSM2367149	AT3G24650	Chr3	8997250	9001744	H2AK121ub	lhp1 mutants	lhp1 H2AK121ub 7DAG rep1	EF	ChIP-seq
GSM1322882	AT3G24650	Chr3	8997254	9001596	H3K27me3	Arabidopsis lyrata accession MN47; yong leaves	Al_H3K27me3_rep2; Arabidopsis lyrata; ChIP-Seq	EF	ChIP-seq
GSM2367151	AT3G24650	Chr3	8997258	9002550	H2AK121ub	lhp1 mutants	lhp1 H2AK121ub 7DAG rep2	EF	ChIP-seq
GSM1644817	AT3G24650	Chr3	8997274	9001490	H3K27me3	tfl2_2; 2 week-old seedlings without root	tfl2_2_H3K27me3_ChIPseq	EF	ChIP-seq
GSM2367147	AT3G24650	Chr3	8997275	9000163	H2AK121ub	clf/swn mutants	clfswn H2AK121ub 7DAG rep2	EF	ChIP-seq
GSM2367138	AT3G24650	Chr3	8997279	9002425	H2AK121ub	WT	Col-0 H2AK121ub 7DAG rep1	EF	ChIP-seq
GSM1925146	AT3G24650	Chr3	8997281	8997482	BPC1: BBRBPC family	protein:BPC1; gene id:AT2G01930; protein family:BBRBPC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-BBRBPC_tnt-BPC1_colamp_a	TF	DAP-seq
GSM2367140	AT3G24650	Chr3	8997287	9001678	H2AK121ub	WT	Col-0 H2AK121ub 7DAG rep2	EF	ChIP-seq
GSM2544801	AT3G24650	Chr3	8997311	9001232	H2A.Z	H3.3 Knockdown; 10 day-old seedlings	H3.3KD_H2A.Z_#1	EF	ChIP-seq
GSM1625920	AT3G24650	Chr3	8997312	8999823	H3K9me2	F1-Endosperm Columbia x Landsberg	at-endosperm-H3K9m2_2_replicate_1_col_x_ler	EF	ChIP-seq
GSM1925562	AT3G24650	Chr3	8997324	8997525	ANAC071: NAC family	protein:ANAC071; gene id:AT4G17980; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC071_col_a	TF	DAP-seq
GSM856055	AT3G24650	Chr3	8997329	9000776	HTR13	Col-0; 10 day-old seedlings	HTR13 Myc ChIP-seq	EF	ChIP-seq
GSM1530046	AT3G24650	Chr3	8997338	9001239	H3K27me3	WT_C24	H3K27me3_ChIP-seq_WT_C24_Rep2	EF	ChIP-seq
GSM2367146	AT3G24650	Chr3	8997362	9001572	H2AK121ub	WT	Col-0 H2AK121ub 7DAG rep3	EF	ChIP-seq
GSM2544791	AT3G24650	Chr3	8997366	9001382	H2A.Z	WT; 10 day-old seedlings	WT_H2A.Z_#1	EF	ChIP-seq
GSM2367152	AT3G24650	Chr3	8997368	9002486	H2AK121ub	WT	Col-0 H2AK121ub 7DAG rep6	EF	ChIP-seq
GSM2367137	AT3G24650	Chr3	8997375	9000124	H2AK121ub	atbmi1a/b/c mutants	atbmi1abc H2AK121ub 7DAG rep1	EF	ChIP-seq
GSM2302423	AT3G24650	Chr3	8997376	8998299	H3K27me3	pWOL:GFP; FACS treated GFP positive root protoplasts	GFP_H3K27me3_2	EF	ChIP-seq
GSM2498436	AT3G24650	Chr3	8997382	8999706	H3AK27me3	clf/swn mutants	clfswn H3AK27me3 7DAG rep1	EF	ChIP-seq
GSM2302418	AT3G24650	Chr3	8997398	8999513	H3K4me3	pWOL:GFP; FACS treated GFP positive root protoplasts	GFP_H3K4me3_1	EF	ChIP-seq
GSM2367148	AT3G24650	Chr3	8997401	9001613	H2AK121ub	WT	Col-0 H2AK121ub 7DAG rep4	EF	ChIP-seq
GSM2544802	AT3G24650	Chr3	8997413	9001408	H2A.Z	H3.3 Knockdown; 10 day-old seedlings	H33KD_H2AZ_#2	EF	ChIP-seq
GSM1925207	AT3G24650	Chr3	8997440	8997641	GATA11: C2C2gata family	protein:GATA11; gene id:AT1G08010; protein family:C2C2gata; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2gata_tnt-GATA11_col_a	TF	DAP-seq
GSM2544792	AT3G24650	Chr3	8997447	9001404	H2A.Z	WT; 10 day-old seedlings	WT_H2AZ_#2	EF	ChIP-seq
GSM2544803	AT3G24650	Chr3	8997449	9000097	H1	H3.3 Knockdown; 10 day-old seedlings	H3.3KD_H1_#1	EF	ChIP-seq
GSM1669427	AT3G24650	Chr3	8997480	9000016	H3T3ph	Double mutant at3g03940/at518190; 21 day-old rosette leaves in drought stress state	rosettes_dm_peg_H3T3ph_rep2	EF	ChIP-seq
GSM1942121	AT3G24650	Chr3	8997482	9002204	H2A.Z	Col-0 leaves 	A_thaliana_H2A.Z_chip	EF	ChIP-seq
GSM1625922	AT3G24650	Chr3	8997493	9000064	H3K9me2	F1-Endosperm Columbia x Landsberg	at-endosperm-H3K9m2_2_replicate_2_col_x_ler	EF	ChIP-seq
GSM2544804	AT3G24650	Chr3	8997499	9000040	H1	H3.3 Knockdown; 10 day-old seedlings	H3.3KD_H1_#2	EF	ChIP-seq
GSM1669425	AT3G24650	Chr3	8997507	9000153	H3T3ph 	Double mutant at3g03940/at518190; 21 day-old rosette leaves in normal watered state	rosettes_dm_watered_H3T3ph_rep2	EF	ChIP-seq
GSM2367150	AT3G24650	Chr3	8997515	9001630	H2AK121ub	WT	Col-0 H2AK121ub 7DAG rep5	EF	ChIP-seq
GSM2544793	AT3G24650	Chr3	8997520	9000016	H1	WT; 10 day-old seedlings	WT_H1_#1	EF	ChIP-seq
GSM2544805	AT3G24650	Chr3	8997527	9000074	H3K4me3	H3.3 Knockdown; 10 day-old seedlings	H3.3KD_H3K4me3_#1	EF	ChIP-seq
GSM856054	AT3G24650	Chr3	8997548	9000041	HTR5	Col-0; 10 day-old seedlings	HTR5 Myc ChIP-seq	EF	ChIP-seq
GSM2544795	AT3G24650	Chr3	8997550	9000152	H3K4me3	WT; 10 day-old seedlings	WT_H3K4me3_#1	EF	ChIP-seq
GSM958798	AT3G24650	Chr3	8997554	8999968	NRPE1	Floral tissue of rdm1-1 mutant (eco. Columbia) with NRPE1-FLAG transgene	NRPE1 ChIP rdm1 mutant	EF	ChIP-seq
GSM958797	AT3G24650	Chr3	8997569	8999985	NRPE1	Floral tissue of dms3-4 mutant (eco. Columbia) with NRPE1-FLAG transgene	NRPE1 ChIP dms3 mutant	EF	ChIP-seq
GSM1669416	AT3G24650	Chr3	8997570	8999979	H3K4me1	Double mutant at3g03940/at518190; 21 day-old rosette leaves in normal watered state	rosettes_dm_watered_H3K4me1_rep1	EF	ChIP-seq
GSM1669417	AT3G24650	Chr3	8997570	9000182	H3K4me1	Double mutant at3g03940/at518190; 21 day-old rosette leaves in normal watered state	rosettes_dm_watered_H3K4me1_rep2	EF	ChIP-seq
GSM958796	AT3G24650	Chr3	8997572	9000026	NRPE1	Floral tissue of drd1-6 mutant (eco. Columbia) with NRPE1-FLAG transgene	NRPE1 ChIP drd1 mutant	EF	ChIP-seq
GSM1669419	AT3G24650	Chr3	8997574	9000196	H3K4me1	Double mutant at3g03940/at518190; 21 day-old rosette leaves in drought stress state	rosettes_dm_peg_H3K4me1_rep2	EF	ChIP-seq
GSM2544796	AT3G24650	Chr3	8997576	9000174	H3K4me3	WT; 10 day-old seedlings	WT_H3K4me3_#2	EF	ChIP-seq
GSM1463808	AT3G24650	Chr3	8997579	8999439	BLUEJAY	BLJ-YFP	At_BLJ_YFP_1	TF	ChIP-seq
GSM1625921	AT3G24650	Chr3	8997600	8999827	H3K9me2	F1-Endosperm Landsberg x Columbia	at-endosperm-H3K9m2_2_replicate_1_ler_x_col	EF	ChIP-seq
GSM1232782	AT3G24650	Chr3	8997602	9001115	H2AZ	Col-0; Leaves of 3 week-old plants	WT_H2AZ_ChIP	EF	ChIP-seq
GSM1669424	AT3G24650	Chr3	8997603	9000124	H3T3ph 	Double mutant at3g03940/at518190; 21 day-old rosette leaves in normal watered state	rosettes_dm_watered_H3T3ph_rep1	EF	ChIP-seq
GSM1669388	AT3G24650	Chr3	8997614	9000210	H3K4me1	Col-0; 21 day-old rosette leaves in normal watered state	rosettes_wildtype_watered_H3K4me1_rep1	EF	ChIP-seq
GSM1669390	AT3G24650	Chr3	8997615	9000225	H3K4me1	Col-0; 21 day-old rosette leaves in normal watered state	rosettes_wildtype_watered_H3K4me1_rep3	EF	ChIP-seq
GSM1669389	AT3G24650	Chr3	8997616	9000209	H3K4me1	Col-0; 21 day-old rosette leaves in normal watered state	rosettes_wildtype_watered_H3K4me1_rep2	EF	ChIP-seq
GSM1142626	AT3G24650	Chr3	8997618	9000098	AP1	Inflorescences of 2 day-old pAP1::AP1-GR ap1 cal plants with anti-GR antibody	AP1 ChIP-seq 2d biological rep 1	TF	ChIP-seq
GSM1669418	AT3G24650	Chr3	8997630	9000174	H3K4me1	Double mutant at3g03940/at518190; 21 day-old rosette leaves in drought stress state	rosettes_dm_peg_H3K4me1_rep1	EF	ChIP-seq
GSM1669394	AT3G24650	Chr3	8997648	9000127	H3T3ph 	Col-0; 21 day-old rosette leaves in normal watered state	rosettes_wildtype_watered_H3T3ph_rep1	EF	ChIP-seq
GSM1925619	AT3G24650	Chr3	8997652	8997853	RAV1: RAV family	protein:RAV1; gene id:AT1G13260; protein family:RAV; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-RAV_tnt-RAV1_colamp_a	TF	DAP-seq
GSM1625919	AT3G24650	Chr3	8997654	8999449	H3K9me2	F1-Endosperm Landsberg x Columbia	at-endosperm-H3K9m2_1_replicate_2_ler_x_col	EF	ChIP-seq
GSM958794	AT3G24650	Chr3	8997655	9000000	NRPE1	Floral tissue of wt	Col ChIP replicate 2	EF	ChIP-seq
GSM1669413	AT3G24650	Chr3	8997664	9000104	H3T3ph 	Col-0; 21 day-old rosette leaves in drought stress state	rosettes_wildtype_peg_H3T3ph_rep5	EF	ChIP-seq
GSM1142627	AT3G24650	Chr3	8997666	8999936	AP1	Inflorescences of 4 day-old pAP1::AP1-GR ap1 cal plants with anti-GR antibody	AP1 ChIP-seq 4d biological reps 1 and 2	TF	ChIP-seq
GSM1669420	AT3G24650	Chr3	8997685	9000129	H3K4me3	Double mutant at3g03940/at518190; 21 day-old rosette leaves in normal watered state	rosettes_dm_watered_H3K4me3_rep1	EF	ChIP-seq
GSM1669422	AT3G24650	Chr3	8997687	9000104	H3K4me3	Double mutant at3g03940/at518190; 21 day-old rosette leaves in drought stress state	rosettes_dm_peg_H3K4me3_rep1	EF	ChIP-seq
GSM1669404	AT3G24650	Chr3	8997694	9000228	H3K4me1	Col-0; 21 day-old rosette leaves in drought stress state	rosettes_wildtype_peg_H3K4me1_rep3	EF	ChIP-seq
GSM1669412	AT3G24650	Chr3	8997702	9000137	H3T3ph 	Col-0; 21 day-old rosette leaves in drought stress state	rosettes_wildtype_peg_H3T3ph_rep4	EF	ChIP-seq
GSM1669395	AT3G24650	Chr3	8997711	9000010	H3T3ph 	Col-0; 21 day-old rosette leaves in normal watered state	rosettes_wildtype_watered_H3T3ph_rep2	EF	ChIP-seq
GSM2367139	AT3G24650	Chr3	8997714	9000161	H2AK121ub	atbmi1a/b/c mutants	atbmi1abc H2AK121ub 7DAG rep2	EF	ChIP-seq
GSM1669421	AT3G24650	Chr3	8997715	9000151	H3K4me3	Double mutant at3g03940/at518190; 21 day-old rosette leaves in normal watered state	rosettes_dm_watered_H3K4me3_rep2	EF	ChIP-seq
GSM1193617	AT3G24650	Chr3	8997717	9000156	H3K4me2	jmj14 ldl1 ldl2	jmj14 ldl1 ldl2 H3K4m2 ChIP (replicate 2)	EF	ChIP-seq
GSM1669393	AT3G24650	Chr3	8997721	9000158	H3K4me3	Col-0; 21 day-old rosette leaves in normal watered state	rosettes_wildtype_watered_H3K4me3_rep3	EF	ChIP-seq
GSM1669403	AT3G24650	Chr3	8997724	9000228	H3K4me1	Col-0; 21 day-old rosette leaves in drought stress state	rosettes_wildtype_peg_H3K4me1_rep2	EF	ChIP-seq
GSM1322883	AT3G24650	Chr3	8997726	8998822	H3K27me1	Arabidopsis lyrata accession MN47; yong leaves	Al_H3K27me1_rep1; Arabidopsis lyrata; ChIP-Seq	EF	ChIP-seq
GSM1669423	AT3G24650	Chr3	8997727	9000087	H3K4me3	Double mutant at3g03940/at518190; 21 day-old rosette leaves in drought stress state	rosettes_dm_peg_H3K4me3_rep2	EF	ChIP-seq
GSM1669392	AT3G24650	Chr3	8997733	9000169	H3K4me3	Col-0; 21 day-old rosette leaves in normal watered state	rosettes_wildtype_watered_H3K4me3_rep2	EF	ChIP-seq
GSM1669426	AT3G24650	Chr3	8997734	8999729	H3T3ph 	Double mutant at3g03940/at518190; 21 day-old rosette leaves in drought stress state	rosettes_dm_peg_H3T3ph_rep1	EF	ChIP-seq
GSM1925634	AT3G24650	Chr3	8997737	8997938	SPL3: SBP family	protein:SPL3; gene id:AT2G33810; protein family:SBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-SBP_tnt-SPL3_colamp_a	TF	DAP-seq
GSM1925631	AT3G24650	Chr3	8997738	8997939	SPL14: SBP family	protein:SPL14; gene id:AT1G20980; protein family:SBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-SBP_tnt-SPL14_col_a	TF	DAP-seq
