Term	Gene	Chr	Start	End	Factor	Desc	Title	Class
GSM1146788	AT2G30470	Chr2	12985233	12987020	H3K27me3	brm; 14 day-old seedlings	H3K27me3_ChIPSeq in brm rep2	EF	ChIP-seq
GSM1925226	AT2G30470	Chr2	12985235	12985436	AT4G26030: C2H2 family	protein:AT4G26030; gene id:AT4G26030; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2H2_tnt-AT4G26030_col_a	TF	DAP-seq
GSM1925412	AT2G30470	Chr2	12985247	12985448	MS188: MYB family	protein:MS188; gene id:AT5G56110; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MS188_col_a	TF	DAP-seq
GSM2028109	AT2G30470	Chr2	12985262	12987178	H3K27me3	Wt seeds	H3K27me3 in WT; 1	EF	ChIP-seq
GSM1925411	AT2G30470	Chr2	12985270	12985471	MS188: MYB family	protein:MS188; gene id:AT5G56110; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MS188_colamp_a	TF	DAP-seq
GSM1925470	AT2G30470	Chr2	12985276	12985477	MYB73: MYB family	protein:MYB73; gene id:AT4G37260; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB73_col_a	TF	DAP-seq
GSM1925473	AT2G30470	Chr2	12985289	12985490	MYB77: MYB family	protein:MYB77; gene id:AT3G50060; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB77_col_a	TF	DAP-seq
GSM1925469	AT2G30470	Chr2	12985290	12985491	MYB70: MYB family	protein:MYB70; gene id:AT2G23290; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB70_col_a	TF	DAP-seq
GSM1296937	AT2G30470	Chr2	12985306	12986632	H3K27me3	14 day-old clf mutant seedlings	H3K27me3_ChIPSeq in clf_rep2	EF	ChIP-seq
GSM1592581	AT2G30470	Chr2	12985308	12987080	H3K27me3	REF6p::REF6-HA ref6-1; seedlings at 12 DAG	H3K27me3_REF6-HA	EF	ChIP-seq
GSM1625915	AT2G30470	Chr2	12985324	12987247	H3K27me3	F1-Leaf Columbia x Columbia	at-endosperm-H3K27m3_1_replicate_2_leaf	EF	ChIP-seq
GSM1296934	AT2G30470	Chr2	12985352	12987092	H3K27me3	14 day-old brm mutant seedlings	H3K27me3_ChIPSeq in brm_rep1	EF	ChIP-seq
GSM1925198	AT2G30470	Chr2	12985372	12985573	dof24: C2C2dof family	protein:DOF2.4; gene id:AT2G37590; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof24_colamp_a	TF	DAP-seq
GSM1925006	AT2G30470	Chr2	12985420	12985621	FUS3: ABI3VP1 family	protein:FUS3; gene id:AT3G26790; protein family:ABI3VP1; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ABI3VP1_tnt-FUS3_col_a	TF	DAP-seq
GSM1925186	AT2G30470	Chr2	12985448	12985649	At5g62940: C2C2dof family	protein:At5g62940; gene id:AT5G62940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At5g62940_col_a	TF	DAP-seq
GSM1925176	AT2G30470	Chr2	12985450	12985651	AT5G66940: C2C2dof family	protein:AT5G66940; gene id:AT5G66940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G66940_colamp_a	TF	DAP-seq
GSM1925005	AT2G30470	Chr2	12985452	12985653	AT5G60130: ABI3VP1 family	protein:AT5G60130; gene id:AT5G60130; protein family:ABI3VP1; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ABI3VP1_tnt-AT5G60130_col_a	TF	DAP-seq
GSM1925686	AT2G30470	Chr2	12985456	12985657	WRKY15: WRKY family	protein:WRKY15; gene id:AT2G23320; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-WRKY_tnt-WRKY15_col_b	TF	DAP-seq
GSM1925689	AT2G30470	Chr2	12985460	12985661	WRKY18: WRKY family	protein:WRKY18; gene id:AT4G31800; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY18_colamp_a	TF	DAP-seq
GSM1925734	AT2G30470	Chr2	12985460	12985661	WRKY75: WRKY family	protein:WRKY75; gene id:AT5G13080; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY75_col_a	TF	DAP-seq
GSM1925693	AT2G30470	Chr2	12985461	12985662	WRKY22: WRKY family	protein:WRKY22; gene id:AT4G01250; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY22_colamp_a	TF	DAP-seq
GSM1925700	AT2G30470	Chr2	12985461	12985662	WRKY27: WRKY family	protein:WRKY27; gene id:AT5G52830; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY27_colamp_a	TF	DAP-seq
GSM1925718	AT2G30470	Chr2	12985461	12985662	WRKY45: WRKY family	protein:WRKY45; gene id:AT3G01970; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY45_col_a	TF	DAP-seq
GSM1925733	AT2G30470	Chr2	12985461	12985662	WRKY75: WRKY family	protein:WRKY75; gene id:AT5G13080; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY75_colamp_a	TF	DAP-seq
GSM1925703	AT2G30470	Chr2	12985462	12985663	WRKY28: WRKY family	protein:WRKY28; gene id:AT4G18170; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY28_col_a	TF	DAP-seq
GSM1925724	AT2G30470	Chr2	12985462	12985663	WRKY50: WRKY family	protein:WRKY50; gene id:AT5G26170; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY50_col_a	TF	DAP-seq
GSM1925498	AT2G30470	Chr2	12985536	12985737	AT5G56840: MYBrelated family	protein:AT5G56840; gene id:AT5G56840; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT5G56840_colamp_a	TF	DAP-seq
GSM1925519	AT2G30470	Chr2	12985574	12985775	At5g47390: MYBrelated family	protein:At5g47390; gene id:AT5G47390; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-MYBrelated_tnt-At5g47390_col_b	TF	DAP-seq
GSM1146787	AT2G30470	Chr2	12985587	12987164	H3K27me3	brm; 14 day-old seedlings	H3K27me3_ChIPSeq in brm rep1	EF	ChIP-seq
GSM2388448	AT2G30470	Chr2	12985613	12988829	H3K9ac	hda9 mutants	hdac_K9_rep1	EF	ChIP-seq
GSM1618742	AT2G30470	Chr2	12985668	12987289	WRKY33	14 hour mock treated	WK33-HA mock 14h rep2	TF	ChIP-seq
GSM2388456	AT2G30470	Chr2	12985693	12987890	H3K9ac	pwr mutants	pwr2_K9_rep2	EF	ChIP-seq
GSM2388454	AT2G30470	Chr2	12985697	12989031	H3K9ac	had9 mutants	hdac_K9_rep2	EF	ChIP-seq
GSM1925299	AT2G30470	Chr2	12985763	12985964	AT4G37180: G2like family	protein:AT4G37180; gene id:AT4G37180; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT4G37180_colamp_a	TF	DAP-seq
GSM1925301	AT2G30470	Chr2	12985764	12985965	AT5G45580: G2like family	protein:AT5G45580; gene id:AT5G45580; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT5G45580_colamp_a	TF	DAP-seq
GSM1925310	AT2G30470	Chr2	12985764	12985965	At3g04030: G2like family	protein:At3g04030; gene id:AT3G04030; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g04030_col_a	TF	DAP-seq
GSM1925314	AT2G30470	Chr2	12985765	12985966	At3g24120: G2like family	protein:At3g24120; gene id:AT3G24120; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g24120_colamp_a	TF	DAP-seq
GSM1925315	AT2G30470	Chr2	12985771	12985972	At3g24120: G2like family	protein:At3g24120; gene id:AT3G24120; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g24120_col_a	TF	DAP-seq
GSM1925306	AT2G30470	Chr2	12985772	12985973	At2g01060: G2like family	protein:At2g01060; gene id:AT2G01060; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-At2g01060_colamp_a	TF	DAP-seq
GSM1925302	AT2G30470	Chr2	12985773	12985974	AT5G45580: G2like family	protein:AT5G45580; gene id:AT5G45580; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT5G45580_col_a	TF	DAP-seq
GSM1925403	AT2G30470	Chr2	12985777	12985978	AGL63: MADS family	protein:AGL63; gene id:AT1G31140; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MADS_tnt-AGL63_col_a	TF	DAP-seq
GSM1146785	AT2G30470	Chr2	12985782	12987029	H3K27me3	WT; 14 day-old seedlings	H3K27me3_ChIPSeq in wt rep1	EF	ChIP-seq
GSM1925300	AT2G30470	Chr2	12985808	12986009	AT4G37180: G2like family	protein:AT4G37180; gene id:AT4G37180; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT4G37180_col_a	TF	DAP-seq
GSM1925297	AT2G30470	Chr2	12985834	12986035	AT2G40260: G2like family	protein:AT2G40260; gene id:AT2G40260; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT2G40260_colamp_a	TF	DAP-seq
GSM2388446	AT2G30470	Chr2	12985848	12987587	H3K9ac	WT	Col_K9_rep1	EF	ChIP-seq
GSM1925621	AT2G30470	Chr2	12985874	12986075	REM19: REM family	protein:REM19; gene id:AT1G49480; protein family:REM; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-REM_tnt-REM19_col_a	TF	DAP-seq
GSM2130874	AT2G30470	Chr2	12985965	12988413	GBF3	EtOH mock treatment for 4 hours	AT2G46270_GBF3_EtOH_ChIP_rep2	TF	ChIP-seq
GSM1701079	AT2G30470	Chr2	12985975	12987518	TRB1	14 day-old TRB1pro:TRB1-GFP seedlings with GFP-Trap antibody	ChIP-Seq analysis of TRB1 associated sequences_(TRB1-GFP(+)_GFP-Trap)	TF	ChIP-seq
GSM2130872	AT2G30470	Chr2	12985993	12988395	GBF3	EtOH mock treatment for 4 hours	AT2G46270_GBF3_EtOH_ChIP_rep1	TF	ChIP-seq
GSM1383847	AT2G30470	Chr2	12986014	12988350	SPCH	SPCHp:SPCH2-4A-MYC in spch3; 4-day-old light grown seedlings	SPCH ChIP-Seq	TF	ChIP-seq
GSM2130894	AT2G30470	Chr2	12986015	12988384	GBF2	EtOH mock treatment for 4 hours	AT4G01120_GBF2_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2367147	AT2G30470	Chr2	12986016	12988788	H2AK121ub	clf/swn mutants	clfswn H2AK121ub 7DAG rep2	EF	ChIP-seq
GSM1260848	AT2G30470	Chr2	12986023	12988174	LHY	WT; 2 week-old whole seedlings	LHY_ChIPSeq	TF	ChIP-seq
GSM2130898	AT2G30470	Chr2	12986023	12988493	GBF2	EtOH mock treatment for 4 hours	AT4G01120_GBF2_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2130871	AT2G30470	Chr2	12986029	12988395	GBF3	10 uM abscisic acid for 4 hours	AT2G46270_GBF3_ABA_ChIP_rep1	TF	ChIP-seq
GSM1925403	AT2G30470	Chr2	12986037	12986238	AGL63: MADS family	protein:AGL63; gene id:AT1G31140; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MADS_tnt-AGL63_col_a	TF	DAP-seq
GSM1701081	AT2G30470	Chr2	12986039	12987486	TRB1	14 day-old wt seedlings with TRB1 antibody	ChIP-Seq analysis of TRB1 associated sequences_(TRB1(+)_anti-TRB1)	TF	ChIP-seq
GSM2130896	AT2G30470	Chr2	12986043	12988431	GBF2	EtOH mock treatment for 4 hours	AT4G01120_GBF2_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130897	AT2G30470	Chr2	12986045	12988357	GBF2	10 uM abscisic acid for 4 hours	AT4G01120_GBF2_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130876	AT2G30470	Chr2	12986055	12988453	GBF3	EtOH mock treatment for 4 hours	AT2G46270_GBF3_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2130895	AT2G30470	Chr2	12986063	12988393	GBF2	10 uM abscisic acid for 4 hours	AT4G01120_GBF2_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130875	AT2G30470	Chr2	12986078	12988373	GBF3	10 uM abscisic acid for 4 hours	AT2G46270_GBF3_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130873	AT2G30470	Chr2	12986079	12988389	GBF3	10 uM abscisic acid for 4 hours	AT2G46270_GBF3_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130942	AT2G30470	Chr2	12986081	12988599	HB5	EtOH mock treatment for 4 hours	AT5G65310_HB5_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130943	AT2G30470	Chr2	12986106	12988518	HB5	10 uM abscisic acid for 4 hours	AT5G65310_HB5_ABA_ChIP_rep2	TF	ChIP-seq
GSM2367145	AT2G30470	Chr2	12986106	12988751	H2AK121ub	clf/swn mutants	clfswn H2AK121ub 7DAG rep1	EF	ChIP-seq
GSM2130954	AT2G30470	Chr2	12986108	12988494	ZAT6	EtOH mock treatment for 4 hours	AT5G04340_ZAT6_EtOH_ChIP_rep1	TF	ChIP-seq
GSM1618746	AT2G30470	Chr2	12986117	12987460	WRKY33	14 hour post inoculation with spores of Botrytis cinerea 2100	WK33-HA Bc 14h rep2	TF	ChIP-seq
GSM2130860	AT2G30470	Chr2	12986124	12988507	NFYB2	EtOH mock treatment for 4 hours	AT5G47640_NFYB2_EtOH_ChIP_rep1	TF	ChIP-seq
GSM1925006	AT2G30470	Chr2	12986139	12986340	FUS3: ABI3VP1 family	protein:FUS3; gene id:AT3G26790; protein family:ABI3VP1; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ABI3VP1_tnt-FUS3_col_a	TF	DAP-seq
GSM2130945	AT2G30470	Chr2	12986139	12988445	HB5	10 uM abscisic acid for 4 hours	AT5G65310_HB5_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130936	AT2G30470	Chr2	12986141	12988589	MYB44	EtOH mock treatment for 4 hours	AT5G67300_MYB44_EtOH_ChIP_rep1	TF	ChIP-seq
GSM1925746	AT2G30470	Chr2	12986150	12986351	AtHB32_col200_a: ZFHD family	protein:AtHB32; gene id:AT1G14687; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-AtHB32_col200_a	TF	DAP-seq
GSM2130864	AT2G30470	Chr2	12986150	12987620	NFYB2	EtOH mock treatment for 4 hours	AT5G47640_NFYB2_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2130893	AT2G30470	Chr2	12986155	12988374	GBF2	10 uM abscisic acid for 4 hours	AT4G01120_GBF2_ABA_ChIP_rep1	TF	ChIP-seq
GSM1925749	AT2G30470	Chr2	12986158	12986359	BIM2b: bHLH family	protein:BIM2; gene id:AT1G69010; protein family:bHLH; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3b; subset:motif	DAPSeq-bHLH_tnt-BIM2_col_v3b	TF	DAP-seq
GSM2130977	AT2G30470	Chr2	12986158	12988401	ABF3	10 uM abscisic acid for 4 hours	AT4G34000_ABF3_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130944	AT2G30470	Chr2	12986161	12988453	HB5	EtOH mock treatment for 4 hours	AT5G65310_HB5_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130937	AT2G30470	Chr2	12986165	12988634	MYB44	10 uM abscisic acid for 4 hours	AT5G67300_MYB44_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130967	AT2G30470	Chr2	12986195	12988409	HB7	10 uM abscisic acid for 4 hours	AT2G46680_HB7_ABA_ChIP_rep3	TF	ChIP-seq
GSM1925006	AT2G30470	Chr2	12986203	12986404	FUS3: ABI3VP1 family	protein:FUS3; gene id:AT3G26790; protein family:ABI3VP1; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ABI3VP1_tnt-FUS3_col_a	TF	DAP-seq
GSM2130946	AT2G30470	Chr2	12986204	12988525	HB5	EtOH mock treatment for 4 hours	AT5G65310_HB5_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2130953	AT2G30470	Chr2	12986208	12988412	ZAT6	10 uM abscisic acid for 4 hours	AT5G04340_ZAT6_ABA_ChIP_rep1	TF	ChIP-seq
GSM2131012	AT2G30470	Chr2	12986213	12988478	DTAF1	10 uM dexamethasone; 6 hours	AT3G45810_DTAF1_Dex_6h_ChIP	TF	ChIP-seq
GSM2131013	AT2G30470	Chr2	12986234	12988552	DTAF2	10 uM dexamethasone; 6 hours	AT5G50360_DTAF2_Dex_6h_ChIP	TF	ChIP-seq
GSM1925143	AT2G30470	Chr2	12986238	12986439	At1g76110: ARID family	protein:At1g76110; gene id:AT1G76110; protein family:ARID; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ARID_tnt-At1g76110_colamp_a	TF	DAP-seq
GSM2130956	AT2G30470	Chr2	12986243	12988499	ZAT6	EtOH mock treatment for 4 hours	AT5G04340_ZAT6_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130980	AT2G30470	Chr2	12986248	12988517	ABF3	EtOH mock treatment for 4 hours	AT4G34000_ABF3_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2130955	AT2G30470	Chr2	12986250	12988496	ZAT6	10 uM abscisic acid for 4 hours	AT5G04340_ZAT6_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130900	AT2G30470	Chr2	12986257	12988373	HAT22	EtOH mock treatment for 4 hours	AT4G37790_HAT22_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130914	AT2G30470	Chr2	12986259	12988841	MYB3	EtOH mock treatment for 4 hours	AT1G22640_MYB3_EtOH_ChIP_rep2	TF	ChIP-seq
GSM1925412	AT2G30470	Chr2	12986265	12986466	MS188: MYB family	protein:MS188; gene id:AT5G56110; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MS188_col_a	TF	DAP-seq
GSM2130939	AT2G30470	Chr2	12986266	12988486	MYB44	10 uM abscisic acid for 4 hours	AT5G67300_MYB44_ABA_ChIP_rep3	TF	ChIP-seq
GSM1925272	AT2G30470	Chr2	12986268	12986469	AT2G20110: CPP family	protein:AT2G20110; gene id:AT2G20110; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-AT2G20110_colamp_a	TF	DAP-seq
GSM1925274	AT2G30470	Chr2	12986268	12986469	SOL1: CPP family	protein:SOL1; gene id:AT3G22760; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-SOL1_colamp_a	TF	DAP-seq
GSM1925275	AT2G30470	Chr2	12986273	12986474	TCX2: CPP family	protein:TCX2; gene id:AT4G14770; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-TCX2_colamp_a	TF	DAP-seq
GSM2130979	AT2G30470	Chr2	12986274	12988383	ABF3	10 uM abscisic acid for 4 hours	AT4G34000_ABF3_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130912	AT2G30470	Chr2	12986283	12988793	MYB3	EtOH mock treatment for 4 hours	AT1G22640_MYB3_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130901	AT2G30470	Chr2	12986285	12988460	HAT22	10 uM abscisic acid for 4 hours	AT4G37790_HAT22_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130941	AT2G30470	Chr2	12986286	12988453	HB5	10 uM abscisic acid for 4 hours	AT5G65310_HB5_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130904	AT2G30470	Chr2	12986293	12988458	HAT22	EtOH mock treatment for 4 hours	AT4G37790_HAT22_EtOH_ChIP_rep3	TF	ChIP-seq
GSM1167537	AT2G30470	Chr2	12986318	12988099	KAN1	Columbia-0 with anti-FLAG antibody	KAN1-FLAG replicate 1	TF	ChIP-seq
GSM2130963	AT2G30470	Chr2	12986332	12988413	HB7	10 uM abscisic acid for 4 hours	AT2G46680_HB7_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130903	AT2G30470	Chr2	12986374	12988361	HAT22	10 uM abscisic acid for 4 hours	AT4G37790_HAT22_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130976	AT2G30470	Chr2	12986383	12988470	ABF3	EtOH mock treatment for 4 hours	AT4G34000_ABF3_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2287870	AT2G30470	Chr2	12986385	12988034	WRKY18	WRKY18-HA; 1 uM flg22 for 0 h	W18HA_0h_2 (ChIP-Seq)	TF	ChIP-seq
GSM2130935	AT2G30470	Chr2	12986390	12988499	MYB44	10 uM abscisic acid for 4 hours	AT5G67300_MYB44_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130902	AT2G30470	Chr2	12986406	12988353	HAT22	EtOH mock treatment for 4 hours	AT4G37790_HAT22_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130916	AT2G30470	Chr2	12986431	12988828	MYB3	EtOH mock treatment for 4 hours	AT1G22640_MYB3_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2388450	AT2G30470	Chr2	12986431	12988647	H3K9ac	pwr mutants rep1	pwr2_K9_rep1	EF	ChIP-seq
GSM2130911	AT2G30470	Chr2	12986437	12988777	MYB3	10 uM abscisic acid for 4 hours	AT1G22640_MYB3_ABA_ChIP_rep1	TF	ChIP-seq
GSM1925674	AT2G30470	Chr2	12986447	12986648	AT5G47660: Trihelix family	protein:AT5G47660; gene id:AT5G47660; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-AT5G47660_colamp_a	TF	DAP-seq
GSM1925677	AT2G30470	Chr2	12986447	12986648	GT2: Trihelix family	protein:GT2; gene id:AT1G76890; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-GT2_colamp_a	TF	DAP-seq
GSM1925678	AT2G30470	Chr2	12986447	12986648	GT2: Trihelix family	protein:GT2; gene id:AT1G76890; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-GT2_col_a	TF	DAP-seq
GSM1925680	AT2G30470	Chr2	12986447	12986648	GTL1: Trihelix family	protein:GTL1; gene id:AT1G33240; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-GTL1_colamp_a	TF	DAP-seq
GSM1925681	AT2G30470	Chr2	12986448	12986649	GTL1: Trihelix family	protein:GTL1; gene id:AT1G33240; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-GTL1_col_a	TF	DAP-seq
GSM2130859	AT2G30470	Chr2	12986458	12988420	NFYB2	10 uM abscisic acid for 4 hours	AT5G47640_NFYB2_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130965	AT2G30470	Chr2	12986472	12988398	HB7	10 uM abscisic acid for 4 hours	AT2G46680_HB7_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130938	AT2G30470	Chr2	12986475	12988587	MYB44	EtOH mock treatment for 4 hours	AT5G67300_MYB44_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130913	AT2G30470	Chr2	12986490	12988772	MYB3	10 uM abscisic acid for 4 hours	AT1G22640_MYB3_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130952	AT2G30470	Chr2	12986500	12988438	HB6	EtOH mock treatment for 4 hours	AT2G22430_HB6_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2130862	AT2G30470	Chr2	12986505	12988420	NFYB2	EtOH mock treatment for 4 hours	AT5G47640_NFYB2_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130899	AT2G30470	Chr2	12986505	12988290	HAT22	10 uM abscisic acid for 4 hours	AT4G37790_HAT22_ABA_ChIP_rep1	TF	ChIP-seq
