PF11922	NA	NA	DUF3440	Domain of unknown function (DUF3440)
PF11923	NA	NA	NFACT-C	NFACT protein C-terminal domain
PF11924	CL0193	MBB	IAT_beta	Inverse autotransporter, beta-domain
PF11925	NA	NA	DUF3443	Protein of unknown function (DUF3443)
PF11926	NA	NA	DUF3444	Domain of unknown function (DUF3444)
PF11927	NA	NA	DUF3445	Protein of unknown function (DUF3445)
PF11928	NA	NA	DUF3446	Early growth response N-terminal domain
PF11929	CL0465	Ank	DUF3447	Domain of unknown function (DUF3447)
PF11931	CL0361	C2H2-zf	SF3a60_Prp9_C	SF3a60/Prp9 C-terminal
PF11932	NA	NA	DUF3450	Protein of unknown function (DUF3450)
PF11933	NA	NA	Na_trans_cytopl	Cytoplasmic domain of voltage-gated Na+ ion channel
PF11934	CL0065	Cyclin	DUF3452	Domain of unknown function (DUF3452)
PF11935	CL0020	TPR	SYMPK_PTA1_N	Symplekin/PTA1 N-terminal
PF11937	NA	NA	DUF3455	Protein of unknown function (DUF3455)
PF11938	NA	NA	DUF3456	TLR4 regulator and MIR-interacting MSAP
PF11939	NA	NA	NiFe-hyd_HybE	[NiFe]-hydrogenase assembly, chaperone, HybE
PF11940	CL0159	E-set	DUF3458	Domain of unknown function (DUF3458) Ig-like fold
PF11941	CL0369	GHD	DUF3459	Domain of unknown function (DUF3459)
PF11942	NA	NA	Spt5_N	Spt5 transcription elongation factor, acidic N-terminal
PF11943	NA	NA	DUF3460	Protein of unknown function (DUF3460)
PF11944	NA	NA	DUF3461	Protein of unknown function (DUF3461)
PF11945	NA	NA	WASH_WAHD	WAHD domain of WASH complex
PF11946	NA	NA	DUF3463	Domain of unknown function (DUF3463)
PF11947	NA	NA	DUF3464	Photosynthesis affected mutant 68
PF11948	NA	NA	DUF3465	Protein of unknown function (DUF3465)
PF11949	CL0186	Beta_propeller	DUF3466	Protein of unknown function (DUF3466)
PF11950	NA	NA	DUF3467	Protein of unknown function (DUF3467)
PF11951	CL0507	Fungal_trans	Fungal_trans_2	Fungal specific transcription factor domain
PF11952	NA	NA	XTBD	XRN-Two Binding Domain, XTBD
PF11953	NA	NA	DUF3470	Domain of unknown function (DUF3470)
PF11954	NA	NA	DUF3471	Domain of unknown function (DUF3471)
PF11955	NA	NA	PORR	Plant organelle RNA recognition domain
PF11956	NA	NA	KCNQC3-Ank-G_bd	Ankyrin-G binding motif of KCNQ2-3
PF11957	NA	NA	efThoc1	THO complex subunit 1 transcription elongation factor
PF11958	CL0004	Concanavalin	DUF3472	Domain of unknown function (DUF3472)
PF11959	NA	NA	DUF3473	Domain of unknown function (DUF3473)
PF11960	NA	NA	DUF3474	Domain of unknown function (DUF3474)
PF11961	NA	NA	DUF3475	Domain of unknown function (DUF3475)
PF11962	NA	NA	Peptidase_G2	Peptidase_G2, IMC autoproteolytic cleavage domain
PF11963	NA	NA	B-CoV_A_NSP1	Betacoronavirus, lineage A, NSP1
PF11964	CL0502	STAS	SpoIIAA-like	SpoIIAA-like
PF11965	NA	NA	DUF3479	Domain of unknown function (DUF3479)
PF11966	NA	NA	SSURE	SSURE domain
PF11967	CL0021	OB	RecO_N	Recombination protein O N terminal
PF11968	CL0063	NADP_Rossmann	Bmt2	25S rRNA (adenine(2142)-N(1))-methyltransferase, Bmt2 
PF11969	CL0265	HIT	DcpS_C	Scavenger mRNA decapping enzyme C-term binding
PF11970	CL0192	GPCR_A	GPR_Gpa2_C	G protein-coupled glucose receptor regulating Gpa2 C-term
PF11971	CL0188	CH	CAMSAP_CH	CAMSAP CH domain
PF11972	CL0123	HTH	HTH_13	HTH DNA binding domain
PF11973	CL0072	Ubiquitin	NQRA_SLBB	NQRA C-terminal domain
PF11974	CL0159	E-set	bMG3	Bacterial alpha-2-macroglobulin MG3 domain
PF11975	CL0341	LDH_C	Glyco_hydro_4C	Family 4 glycosyl hydrolase C-terminal domain
PF11976	CL0072	Ubiquitin	Rad60-SLD	Ubiquitin-2 like Rad60 SUMO-like
PF11977	CL0280	PIN	RNase_Zc3h12a	Zc3h12a-like Ribonuclease NYN domain
PF11978	CL0433	SPFH	MVP_shoulder	Shoulder domain
PF11979	NA	NA	DUF3480	Domain of unknown function (DUF3480)
PF11980	NA	NA	DUF3481	C-terminal domain of neuropilin glycoprotein
PF11981	CL0500	Glycine-zipper	DUF3482	Domain of unknown function (DUF3482)
PF11982	NA	NA	DUF3483	Domain of unknown function (DUF3483)
PF11983	NA	NA	FtsA_C	Cell division protein FtsA, C-terminal
PF11984	NA	NA	DUF3485	Protein of unknown function (DUF3485)
PF11985	NA	NA	Phage_Mu_Gp27	Bacteriophage Mu, Gp27
PF11986	NA	NA	PB1-F2	Influenza A Proapoptotic protein
PF11987	NA	NA	IF-2	Translation-initiation factor 2
PF11988	CL0295	Vps51	Dsl1_N	Retrograde transport protein Dsl1 N terminal
PF11989	NA	NA	Dsl1_C	Retrograde transport protein Dsl1 C terminal
PF11990	NA	NA	DUF3487	Protein of unknown function (DUF3487)
PF11991	NA	NA	Trp_DMAT	Tryptophan dimethylallyltransferase
PF11992	NA	NA	TgpA_N	TgpA N-terminal domain
PF11993	NA	NA	Ribosomal_S4Pg	Ribosomal S4P (gammaproteobacterial)
PF11994	CL0123	HTH	DUF3489	Protein of unknown function (DUF3489)
PF11995	NA	NA	DUF3490	Domain of unknown function (DUF3490)
PF11996	NA	NA	DUF3491	Protein of unknown function (DUF3491)
PF11997	CL0113	GT-B	DUF3492	Domain of unknown function (DUF3492)
PF11998	NA	NA	DUF3493	Low psii accumulation1 / Rep27
PF11999	NA	NA	Ice_binding	Ice-binding-like
PF12000	CL0113	GT-B	Glyco_trans_4_3	Glycosyl transferase family 4 group
PF12001	NA	NA	DUF3496	Domain of unknown function (DUF3496)
PF12002	CL0604	post-AAA	MgsA_C	MgsA AAA+ ATPase C terminal
PF12004	NA	NA	DUF3498	Domain of unknown function (DUF3498)
PF12005	NA	NA	DUF3499	Protein of unknown function (DUF3499)
PF12006	NA	NA	DUF3500	Protein of unknown function (DUF3500)
PF12007	CL0159	E-set	DUF3501	Protein of unknown function (DUF3501)
PF12008	NA	NA	EcoR124_C	Type I restriction and modification enzyme - subunit R C terminal
PF12009	NA	NA	Telomerase_RBD	Telomerase ribonucleoprotein complex - RNA binding domain
PF12010	NA	NA	DUF3502	Domain of unknown function (DUF3502)
PF12011	NA	NA	NPH-II	RNA helicase NPH-II 
PF12012	CL0382	DNA-mend	DUF3504	Domain of unknown function (DUF3504)
PF12013	NA	NA	OrsD	Orsellinic acid/F9775 biosynthesis cluster protein D
PF12014	NA	NA	Cyclin_D1_bind	Cyclin D1 binding domain
PF12015	NA	NA	Bud3_N	Bud3, N-terminal
PF12016	NA	NA	Stonin2_N	Stonin 2
PF12017	NA	NA	Tnp_P_element	Transposase protein
PF12018	NA	NA	FAP206	Domain of unknown function
PF12019	CL0327	Pilus	GspH	Type II transport protein GspH
PF12020	NA	NA	TAFA	TAFA family
PF12021	NA	NA	DUF3509	Protein of unknown function (DUF3509)
PF12022	NA	NA	COG2_C	COG complex component, COG2, C-terminal
PF12023	NA	NA	DUF3511	Domain of unknown function (DUF3511)
PF12024	NA	NA	DUF3512	Domain of unknown function (DUF3512)
PF12025	NA	NA	Phage_C	Phage protein C
PF12026	CL0705	VBS-like	CAS_C	Crk-Associated Substrate C-terminal domain
PF12027	NA	NA	DUF3514	Protein of unknown function (DUF3514)
PF12028	NA	NA	DUF3515	Protein of unknown function (DUF3515)
PF12029	NA	NA	DUF3516	Domain of unknown function (DUF3516)
PF12030	NA	NA	DUF3517	Domain of unknown function (DUF3517)
PF12031	CL0020	TPR	BAF250_C	SWI/SNF-like complex subunit BAF250/Osa 
PF12032	CL0678	CLIP	CLIP	Regulatory CLIP domain of proteinases
PF12033	CL0688	BECR	DUF3519	Protein of unknown function (DUF3519)
PF12034	NA	NA	DUF3520	Domain of unknown function (DUF3520)
PF12036	CL0192	GPCR_A	DUF3522	Protein of unknown function (DUF3522)
PF12037	NA	NA	ATAD3_N	ATPase family AAA domain-containing protein 3, N-terminal
PF12038	NA	NA	DUF3524	Domain of unknown function (DUF3524)
PF12039	NA	NA	DUF3525	Protein of unknown function (DUF3525)
PF12040	CL0181	ABC-2	DUF3526	Domain of unknown function (DUF3526)
PF12041	NA	NA	DELLA	Transcriptional regulator DELLA protein N terminal
PF12042	NA	NA	RP1-2	Tubuliform egg casing silk strands structural domain
PF12043	CL0395	Tubby_C	DUF3527	Domain of unknown function (DUF3527)
PF12044	CL0126	Peptidase_MA	Metallopep	Putative peptidase family
PF12045	NA	NA	DUF3528	Protein of unknown function (DUF3528)
PF12046	NA	NA	CCB1	Cofactor assembly of complex C subunit B
PF12047	NA	NA	DNMT1-RFD	Cytosine specific DNA methyltransferase replication foci domain
PF12048	CL0028	AB_hydrolase	DUF3530	Protein of unknown function (DUF3530)
PF12049	NA	NA	DUF3531	Protein of unknown function (DUF3531)
PF12051	CL0181	ABC-2	DUF3533	Protein of unknown function (DUF3533)
PF12052	NA	NA	VGCC_beta4Aa_N	Voltage gated calcium channel subunit beta domain 4Aa N terminal
PF12053	CL0072	Ubiquitin	Par3_HAL_N_term	N-terminal of Par3 and HAL proteins
PF12054	NA	NA	DUF3535	Domain of unknown function (DUF3535)
PF12055	NA	NA	DUF3536	Domain of unknown function (DUF3536)
PF12056	NA	NA	DUF3537	Protein of unknown function (DUF3537)
PF12057	NA	NA	BAG6	BCL2-associated athanogene 6
PF12058	NA	NA	DUF3539	Protein of unknown function (DUF3539)
PF12059	NA	NA	DUF3540	Protein of unknown function (DUF3540)
PF12060	NA	NA	DUF3541	Domain of unknown function (DUF3541)
PF12061	NA	NA	NB-LRR	Late blight resistance protein R1 
PF12062	NA	NA	HSNSD	heparan sulfate-N-deacetylase
PF12063	NA	NA	DUF3543	Domain of unknown function (DUF3543)
PF12064	NA	NA	DUF3544	Protein kinase C-binding protein 1
PF12065	NA	NA	DUF3545	Protein of unknown function (DUF3545)
PF12066	NA	NA	SERRATE_Ars2_N	SERRATE/Ars2, N-terminal domain
PF12067	NA	NA	Sox17_18_mid	Sox 17/18 central domain
PF12068	CL0266	PH	PH_RBD	Rab-binding domain (RBD)
PF12069	NA	NA	DUF3549	Protein of unknown function (DUF3549)
PF12070	NA	NA	SCAI	Protein SCAI 
PF12071	NA	NA	DUF3551	Protein of unknown function (DUF3551)
PF12072	NA	NA	RNase_Y_N	RNase Y N-terminal region
PF12073	NA	NA	DUF3553	Protein of unknown function (DUF3553)
PF12074	NA	NA	Gcn1_N	Generalcontrol nonderepressible 1 (Gcn1) N-terminal
PF12075	NA	NA	KN_motif	KN motif
PF12076	NA	NA	Wax2_C	WAX2 C-terminal domain
PF12077	NA	NA	DUF3556	Transmembrane protein of unknown function (DUF3556)
PF12078	NA	NA	DUF3557	Domain of unknown function (DUF3557)
PF12079	NA	NA	DUF3558	Protein of unknown function (DUF3558)
PF12080	NA	NA	GldM_C	GldM C-terminal domain
PF12081	NA	NA	GldM_N	GldM N-terminal domain
PF12083	NA	NA	DUF3560	Domain of unknown function (DUF3560)
PF12084	NA	NA	DUF3561	Protein of unknown function (DUF3561)
PF12085	NA	NA	DUF3562	Protein of unknown function (DUF3562)
PF12086	NA	NA	DUF3563	Protein of unknown function (DUF3563)
PF12087	NA	NA	DUF3564	Protein of unknown function (DUF3564)
PF12088	NA	NA	DUF3565	Protein of unknown function (DUF3565)
PF12089	NA	NA	DUF3566	Transmembrane domain of unknown function (DUF3566)
PF12090	NA	NA	Spt20	Spt20 family
PF12091	NA	NA	DUF3567	Protein of unknown function (DUF3567)
PF12092	NA	NA	DUF3568	Protein of unknown function (DUF3568)
PF12093	CL0011	Ig	bCoV_NS8	Betacoronavirus NS8 protein
PF12094	CL0193	MBB	DUF3570	Protein of unknown function (DUF3570)
PF12095	NA	NA	CRR7	Protein CHLORORESPIRATORY REDUCTION 7 
PF12096	NA	NA	DUF3572	Protein of unknown function (DUF3572)
PF12097	CL0193	MBB	DUF3573	Protein of unknown function (DUF3573)
PF12098	NA	NA	DUF3574	Protein of unknown function (DUF3574)
PF12099	CL0193	MBB	DUF3575	Protein of unknown function (DUF3575)
PF12100	NA	NA	DUF3576	Domain of unknown function (DUF3576)
PF12101	NA	NA	DUF3577	Protein of unknown function (DUF3577)
PF12102	NA	NA	MrcB_N	MrcB-like, N-terminal domain
PF12103	CL0202	GBD	Lipl32	Surface lipoprotein of Spirochaetales order
PF12104	NA	NA	Tcell_CD4_C	T cell CD4 receptor C terminal region
PF12105	CL0098	SPOUT	SpoU_methylas_C	SpoU, rRNA methylase, C-terminal
PF12106	CL0640	Colicin_D_E5	Colicin_E5	Colicin E5 ribonuclease domain
PF12107	NA	NA	VEK-30	Plasminogen (Pg) ligand in fibrinolytic pathway
PF12108	NA	NA	SF3a60_bindingd	Splicing factor SF3a60 binding domain
PF12109	NA	NA	CXCR4_N	CXCR4 Chemokine receptor N terminal
PF12110	NA	NA	Nup96	Nuclear protein 96
PF12111	NA	NA	PNPase_C	Polyribonucleotide phosphorylase C terminal
PF12112	NA	NA	DUF3579	Protein of unknown function (DUF3579)
PF12113	NA	NA	SVM_signal	SVM protein signal sequence
PF12114	NA	NA	Period_C	Period protein 2/3C-terminal region
PF12115	NA	NA	Salp15	Salivary protein of 15kDa inhibits CD4+ T cell activation
PF12116	CL0123	HTH	SpoIIID	Stage III sporulation protein D
PF12117	NA	NA	NS1_C	Parvovirus non-structural protein 1, C-terminal
PF12118	NA	NA	SprA-related	SprA-related family
PF12119	NA	NA	DUF3581	Protein of unknown function (DUF3581)
PF12120	CL0084	ADP-ribosyl	Arr-ms	Rifampin ADP-ribosyl transferase
PF12121	NA	NA	DD_K	Dermaseptin
PF12122	CL0089	GlnB-like	Rhomboid_N	Cytoplasmic N-terminal domain of rhomboid serine protease
PF12123	CL0089	GlnB-like	CBD_PlyG	PlyG Cell wall binding domain
PF12124	NA	NA	bCoV_SUD_C	Betacoronavirus SUD-C domain
PF12125	NA	NA	Beta-TrCP_D	D domain of beta-TrCP
PF12126	NA	NA	DUF3583	Protein of unknown function (DUF3583)
PF12127	NA	NA	FloA	Flotillin-like protein FloA
PF12128	CL0023	P-loop_NTPase	DUF3584	Protein of unknown function (DUF3584)
PF12129	NA	NA	PHTF1-2_N	Homeodomain containing protein PHTF1/2, N-terminal
PF12130	NA	NA	bMERB_dom	Bivalent Mical/EHBP Rab binding domain
PF12131	NA	NA	DUF3586	Protein of unknown function (DUF3586)
PF12132	NA	NA	DUF3587	Protein of unknown function (DUF3587)
PF12133	NA	NA	bCoV_NS6	Betacoronavirus NS6 protein
PF12134	NA	NA	PRP8_domainIV	PRP8 domain IV core
PF12135	NA	NA	Plasmo_rep	Plasmodium repeat family
PF12136	NA	NA	RNA_pol_Rpo13	RNA polymerase Rpo13 subunit HTH domain
PF12137	NA	NA	RapA_C	RNA polymerase recycling family C-terminal
PF12138	NA	NA	Spherulin4	Spherulation-specific family 4
PF12139	NA	NA	APS-reductase_C	Adenosine-5'-phosphosulfate reductase beta subunit
PF12140	NA	NA	SLED	SLED domain
PF12141	NA	NA	BMT	Beta-mannosyltransferases
PF12142	NA	NA	PPO1_DWL	Polyphenol oxidase middle domain
PF12143	CL0122	UTRA	PPO1_KFDV	Protein of unknown function (DUF_B2219)
PF12144	NA	NA	Med12-PQL	Eukaryotic Mediator 12 catenin-binding domain
PF12145	NA	NA	Med12-LCEWAV	Eukaryotic Mediator 12 subunit domain
PF12146	CL0028	AB_hydrolase	Hydrolase_4	Serine aminopeptidase, S33
PF12147	CL0063	NADP_Rossmann	Methyltransf_20	Putative methyltransferase
PF12148	CL0049	Tudor	TTD	Tandem tudor domain within UHRF1
PF12149	NA	NA	HSV_VP16_C	Herpes simplex virus virion protein 16 C terminal
PF12150	NA	NA	MFP2b	Cytosolic motility protein
PF12151	NA	NA	MVL	Mannan-binding protein
PF12152	NA	NA	eIF_4G1	Eukaryotic translation initiation factor 4G1
PF12153	NA	NA	CAP18_C	LPS binding domain of CAP18 (C terminal)
PF12154	NA	NA	HCMVantigenic_N	Glycoprotein B N-terminal antigenic domain of HCMV
PF12155	NA	NA	NADHdh-2_N	NADH dehydrogenase subunit 2 N-terminal
PF12156	CL0175	TRASH	ATPase-cat_bd	Putative metal-binding domain of cation transport ATPase
PF12157	CL0662	Triple_barrel	DUF3591	Protein of unknown function (DUF3591)
PF12158	NA	NA	DUF3592	Protein of unknown function (DUF3592)
PF12159	NA	NA	DUF3593	Protein of unknown function (DUF3593)
PF12160	NA	NA	Fibrinogen_aC	Fibrinogen alpha C domain
PF12161	NA	NA	HsdM_N	HsdM N-terminal domain
PF12162	NA	NA	STAT1_TAZ2bind	STAT1 TAZ2 binding domain
PF12163	CL0067	SIS	HobA	DNA replication regulator
PF12164	NA	NA	SporV_AA	Stage V sporulation protein AA
PF12165	NA	NA	Alfin	Alfin 
PF12166	NA	NA	Piezo_RRas_bdg	Piezo non-specific cation channel, R-Ras-binding domain
PF12167	CL0081	MBD-like	Arm-DNA-bind_2	Arm DNA-binding domain
PF12168	NA	NA	DNA_pol3_tau_4	DNA polymerase III subunits tau domain IV DnaB-binding
PF12169	CL0604	post-AAA	DNA_pol3_gamma3	DNA polymerase III subunits gamma and tau domain III
PF12170	NA	NA	DNA_pol3_tau_5	DNA polymerase III tau subunit V interacting with alpha
PF12171	CL0361	C2H2-zf	zf-C2H2_jaz	Zinc-finger double-stranded RNA-binding
PF12172	CL0167	Zn_Beta_Ribbon	DUF35_N	Rubredoxin-like zinc ribbon domain (DUF35_N)
PF12173	NA	NA	BacteriocIIc_cy	Bacteriocin class IIc cyclic gassericin A-like
PF12174	NA	NA	RST	RCD1-SRO-TAF4 (RST) plant domain
PF12175	NA	NA	WSS_VP	White spot syndrome virus structural envelope protein VP
PF12176	NA	NA	MtaB	Methanol-cobalamin methyltransferase B subunit
PF12177	NA	NA	Proho_convert	Prohormone convertase enzyme
PF12178	NA	NA	INCENP_N	Chromosome passenger complex (CPC) protein INCENP N terminal
PF12179	NA	NA	IKKbetaNEMObind	I-kappa-kinase-beta NEMO binding domain
PF12180	NA	NA	EABR	TSG101 and ALIX binding domain of CEP55
PF12181	CL0123	HTH	MogR_DNAbind	DNA binding domain of the motility gene repressor (MogR)
PF12182	CL0116	Calycin	DUF3642	Bacterial lipoprotein
PF12183	CL0236	PDDEXK	NotI	Restriction endonuclease NotI
PF12185	NA	NA	IR1-M	Nup358/RanBP2 E3 ligase domain
PF12186	NA	NA	AcylCoA_dehyd_C	Acyl-CoA dehydrogenase C terminal
PF12187	CL0236	PDDEXK	VirArc_Nuclease	Viral/Archaeal nuclease
PF12188	NA	NA	STAT2_C	Signal transducer and activator of transcription 2 C terminal
PF12189	NA	NA	VirE1	Single-strand DNA-binding protein
PF12190	CL0547	GF_recep_C-rich	amfpi-1	Fungal protease inhibitor
PF12191	CL0607	TNF_receptor	stn_TNFRSF12A	Tumour necrosis factor receptor stn_TNFRSF12A_TNFR domain
PF12192	NA	NA	CBP	Fungal calcium binding protein
PF12193	NA	NA	Sulf_coat_C	Sulfolobus virus coat protein C terminal
PF12194	CL0128	vWA-like	Ste5_C	Protein kinase Fus3-binding
PF12195	CL0434	Sialidase	End_beta_barrel	Beta barrel domain of bacteriophage endosialidase
PF12196	NA	NA	hNIFK_binding	FHA Ki67 binding domain of hNIFK
PF12197	NA	NA	lci	Bacillus cereus group antimicrobial protein
PF12198	NA	NA	Tuberculin	Tuberculin-active protein
PF12199	NA	NA	efb-c	Extracellular fibrinogen binding protein C terminal
PF12200	NA	NA	DUF3597	Domain of unknown function (DUF3597)
PF12201	NA	NA	bcl-2I13	Bcl2-interacting killer, BH3-domain containing
PF12202	CL0487	FKBP	OSR1_C	Oxidative-stress-responsive kinase 1 C-terminal domain
PF12203	NA	NA	HDAC4_Gln	Glutamine rich N terminal domain of histone deacetylase 4
PF12204	CL0116	Calycin	DUF3598	Domain of unknown function (DUF3598)
PF12205	NA	NA	GIT1_C	G protein-coupled receptor kinase-interacting protein 1 C term
PF12206	NA	NA	DUF3599	Domain of unknown function (DUF3599)
PF12207	NA	NA	DUF3600	Domain of unknown function (DUF3600)
PF12208	CL0010	SH3	DUF3601	Domain of unknown function (DUF3601)
PF12209	NA	NA	SAC3	Leucine permease transcriptional regulator helical domain
PF12210	NA	NA	Hrs_helical	Hepatocyte growth factor-regulated tyrosine kinase substrate
PF12211	NA	NA	LMWSLP_N	Low molecular weight S layer protein N terminal
PF12212	CL0638	PAZ	PAZ_2	PAZ domain
PF12213	CL0671	AAA_lid	Dpoe2NT	DNA polymerases epsilon N terminal
PF12214	NA	NA	TPX2_importin	Cell cycle regulated microtubule associated protein
PF12215	CL0103	Gal_mutarotase	Glyco_hydr_116N	beta-glucosidase 2, glycosyl-hydrolase family 116 N-term
PF12216	NA	NA	m04gp34like	Immune evasion protein
PF12217	CL0434	Sialidase	End_beta_propel	Catalytic beta propeller domain of bacteriophage endosialidase
PF12218	CL0268	Pec_lyase-like	End_N_terminal	N terminal extension of bacteriophage endosialidase
PF12219	CL0606	Phage_fibre	End_tail_spike	Catalytic domain of bacteriophage endosialidase
PF12220	CL0221	RRM	U1snRNP70_N	U1 small nuclear ribonucleoprotein of 70kDa MW N terminal
PF12221	NA	NA	HflK_N	Bacterial membrane protein N terminal
PF12222	NA	NA	PNGaseA	Peptide N-acetyl-beta-D-glucosaminyl asparaginase amidase A
PF12223	NA	NA	DUF3602	Protein of unknown function (DUF3602)
PF12224	CL0286	GCS	Amidoligase_2	Putative amidoligase enzyme
PF12225	NA	NA	DUF5981	Methylene-tetrahydrofolate reductase C terminal
PF12226	NA	NA	Astro_capsid_p	Turkey astrovirus capsid protein
PF12227	NA	NA	DUF3603	Protein of unknown function (DUF3603)
PF12228	CL0034	Amidohydrolase	DUF3604	Protein of unknown function (DUF3604)
PF12229	NA	NA	PG_binding_4	Putative peptidoglycan binding domain
PF12230	NA	NA	PRP21_like_P	Pre-mRNA splicing factor PRP21 like protein
PF12231	NA	NA	Rif1_N	Rap1-interacting factor 1 N terminal
PF12232	NA	NA	Myf5	Myogenic determination factor 5
PF12233	NA	NA	p12I	Human adult T cell leukemia/lymphoma virus protein
PF12234	NA	NA	Rav1p_C	RAVE protein 1 C terminal
PF12235	NA	NA	FXMRP1_C_core	Fragile X-related 1 protein core C terminal
PF12236	NA	NA	Head-tail_con	Bacteriophage head to tail connecting protein
PF12237	NA	NA	PCIF1_WW	Phosphorylated CTD interacting factor 1 WW domain
PF12238	NA	NA	MSA-2c	Merozoite surface antigen 2c
PF12239	NA	NA	DUF3605	Protein of unknown function (DUF3605)
PF12240	CL0145	Golgi-transport	Angiomotin_C	Angiomotin C terminal
PF12241	CL0063	NADP_Rossmann	Enoyl_reductase	Trans-2-enoyl-CoA reductase catalytic region
PF12242	CL0063	NADP_Rossmann	Eno-Rase_NADH_b	NAD(P)H binding domain of trans-2-enoyl-CoA reductase
PF12243	CL0020	TPR	CTK3	CTD kinase subunit gamma CTK3
PF12244	NA	NA	DUF3606	Protein of unknown function (DUF3606)
PF12245	CL0159	E-set	Big_3_2	Bacterial Ig-like domain
PF12246	NA	NA	MKT1_C	Temperature dependent protein affecting M2 dsRNA replication
PF12247	NA	NA	MKT1_N	Temperature dependent protein affecting M2 dsRNA replication
PF12248	CL0004	Concanavalin	Methyltransf_FA	Farnesoic acid 0-methyl transferase
PF12249	NA	NA	AftA_C	Arabinofuranosyltransferase A C terminal
PF12250	CL0111	GT-C	AftA_N	Arabinofuranosyltransferase N terminal
PF12251	NA	NA	SNAPC3	snRNA-activating protein complex (SNAPc), subunit 3
PF12252	CL0237	HD_PDEase	SidE_PDE	SidE phosphodiesterase (PDE) domain
PF12253	NA	NA	CAF1A	Chromatin assembly factor 1 subunit A
PF12254	NA	NA	DNA_pol_alpha_N	DNA polymerase alpha subunit p180 N terminal
PF12255	NA	NA	TcdB_toxin_midC	Insecticide toxin TcdB middle/C-terminal region
PF12256	CL0186	Beta_propeller	TcdB_toxin_midN	Insecticide toxin TcdB middle/N-terminal region
PF12257	NA	NA	IML1	Vacuolar membrane-associated protein Iml1 
PF12258	NA	NA	Microcephalin	Microcephalin protein
PF12259	CL0595	Fusion_gly	Baculo_F	Baculovirus F protein
PF12260	CL0016	PKinase	PIP49_C	Protein-kinase domain of FAM69
PF12261	CL0257	Acetyltrans	T_hemolysin	Thermostable hemolysin
PF12262	CL0159	E-set	Lipase_bact_N	Bacterial virulence factor lipase N-terminal
PF12263	NA	NA	DUF3611	Protein of unknown function (DUF3611)
PF12264	CL0055	Nucleoplasmin	Waikav_capsid_1	Waikavirus capsid protein 1
PF12265	NA	NA	CAF1C_H4-bd	Histone-binding protein RBBP4 or subunit C of CAF1 complex
PF12266	NA	NA	DUF3613	Protein of unknown function (DUF3613)
PF12267	NA	NA	DUF3614	Protein of unknown function (DUF3614)
PF12268	NA	NA	DUF3612	Protein of unknown function (DUF3612)
PF12269	NA	NA	CpG_bind_C	CpG binding protein C-terminal domain
PF12270	NA	NA	Cyt_c_ox_IV	Cytochrome c oxidase subunit IV
PF12271	CL0192	GPCR_A	Chs7	Chitin synthase export chaperone
PF12273	NA	NA	RCR	Chitin synthesis regulation, resistance to Congo red
PF12274	NA	NA	DUF3615	Protein of unknown function (DUF3615)
PF12275	CL0186	Beta_propeller	DUF3616	Protein of unknown function (DUF3616)
PF12276	NA	NA	DUF3617	Protein of unknown function (DUF3617)
PF12277	NA	NA	DUF3618	Protein of unknown function (DUF3618)
PF12278	NA	NA	SDP_N	Sex determination protein N terminal
PF12279	NA	NA	DUF3619	Protein of unknown function (DUF3619)
PF12280	NA	NA	BSMAP	Brain specific membrane anchored protein
PF12281	CL0260	NTP_transf	NTP_transf_8	Nucleotidyltransferase
PF12282	CL0161	GAF	PdtaS_GAF	Histidine kinase PdtaS, GAF domain
PF12283	NA	NA	Protein_K	Bacteriophage protein K
PF12284	NA	NA	HoxA13_N	Hox protein A13 N terminal
PF12285	NA	NA	Astrovir_pp_1	Astroviridae polyprotein 1
PF12286	NA	NA	DUF3622	Protein of unknown function (DUF3622)
PF12287	NA	NA	Caprin-1_C	Cytoplasmic activation/proliferation-associated protein-1 C term
PF12288	NA	NA	CsoS2_M	Carboxysome shell peptide mid-region
PF12289	NA	NA	Rotavirus_VP1	Rotavirus VP1 C-terminal domain
PF12290	NA	NA	DUF3802	Protein of unknown function (DUF3802)
PF12291	CL0316	Acyl_transf_3	DUF3623	Protein of unknown function (DUF3623)
PF12292	NA	NA	DUF3624	Protein of unknown function (DUF3624)
PF12293	NA	NA	T4BSS_DotH_IcmK	Putative outer membrane core complex of type IVb secretion
PF12294	NA	NA	DUF3626	Protein of unknown function (DUF3626)
PF12295	NA	NA	Symplekin_C	Symplekin tight junction protein C terminal
PF12296	NA	NA	HsbA	Hydrophobic surface binding protein A
PF12297	NA	NA	EVC2_like	Ellis van Creveld protein 2 like protein
PF12298	CL0123	HTH	Bot1p	Eukaryotic mitochondrial regulator protein 
PF12299	NA	NA	DUF3627	Protein of unknown function (DUF3627)
PF12300	NA	NA	RhlB	ATP-dependent RNA helicase RhlB 
PF12301	NA	NA	CD99L2	CD99 antigen like protein 2
PF12302	NA	NA	DUF3629	Protein of unknown function (DUF3629)
PF12304	NA	NA	BCLP	Beta-casein like protein
PF12305	CL0545	APCOP-app_sub	DUF3630	Protein of unknown function (DUF3630)
PF12306	CL0026	CU_oxidase	PixA	Inclusion body protein
PF12307	NA	NA	DUF3631	Protein of unknown function (DUF3631)
PF12308	NA	NA	Noelin-1	Neurogenesis glycoprotein
PF12309	NA	NA	KBP_C	KIF-1 binding protein C terminal
PF12310	NA	NA	Elf-1_N	Transcription factor protein N terminal
