Term	Gene	Chr	Start	End	Factor	Desc	Title	Class
GSM1925077	AT5G13790	Chr5	4451142	4451343	DREB19: AP2EREBP family	protein:DREB19; gene id:AT2G38340; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-DREB19_colamp_a	TF	DAP-seq
GSM1925078	AT5G13790	Chr5	4451142	4451343	DREB19: AP2EREBP family	protein:DREB19; gene id:AT2G38340; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-DREB19_col_a	TF	DAP-seq
GSM1925234	AT5G13790	Chr5	4451257	4451458	At5g04390_col200_a: C2H2 family	protein:At5g04390; gene id:AT5G04390; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2H2_tnt-At5g04390_col200_a	TF	DAP-seq
GSM1925498	AT5G13790	Chr5	4451438	4451639	AT5G56840: MYBrelated family	protein:AT5G56840; gene id:AT5G56840; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT5G56840_colamp_a	TF	DAP-seq
GSM1925503	AT5G13790	Chr5	4451439	4451640	At1g19000: MYBrelated family	protein:At1g19000; gene id:AT1G19000; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g19000_col_a	TF	DAP-seq
GSM1925519	AT5G13790	Chr5	4451439	4451640	At5g47390: MYBrelated family	protein:At5g47390; gene id:AT5G47390; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-MYBrelated_tnt-At5g47390_col_b	TF	DAP-seq
GSM1925686	AT5G13790	Chr5	4451506	4451707	WRKY15: WRKY family	protein:WRKY15; gene id:AT2G23320; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-WRKY_tnt-WRKY15_col_b	TF	DAP-seq
GSM1925689	AT5G13790	Chr5	4451510	4451711	WRKY18: WRKY family	protein:WRKY18; gene id:AT4G31800; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY18_colamp_a	TF	DAP-seq
GSM1925704	AT5G13790	Chr5	4451510	4451711	WRKY29: WRKY family	protein:WRKY29; gene id:AT4G23550; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY29_colamp_a	TF	DAP-seq
GSM1925729	AT5G13790	Chr5	4451510	4451711	WRKY65: WRKY family	protein:WRKY65; gene id:AT1G29280; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY65_colamp_a	TF	DAP-seq
GSM1925697	AT5G13790	Chr5	4451511	4451712	WRKY25: WRKY family	protein:WRKY25; gene id:AT2G30250; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY25_col_a	TF	DAP-seq
GSM1925700	AT5G13790	Chr5	4451511	4451712	WRKY27: WRKY family	protein:WRKY27; gene id:AT5G52830; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY27_colamp_a	TF	DAP-seq
GSM1925709	AT5G13790	Chr5	4451511	4451712	WRKY31: WRKY family	protein:WRKY31; gene id:AT4G22070; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY31_colamp_a	TF	DAP-seq
GSM1925711	AT5G13790	Chr5	4451511	4451712	WRKY33: WRKY family	protein:WRKY33; gene id:AT2G38470; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY33_col_a	TF	DAP-seq
GSM1925725	AT5G13790	Chr5	4451511	4451712	WRKY55: WRKY family	protein:WRKY55; gene id:AT2G40740; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY55_col_a	TF	DAP-seq
GSM1925733	AT5G13790	Chr5	4451511	4451712	WRKY75: WRKY family	protein:WRKY75; gene id:AT5G13080; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY75_colamp_a	TF	DAP-seq
GSM1925694	AT5G13790	Chr5	4451512	4451713	WRKY24: WRKY family	protein:WRKY24; gene id:AT5G41570; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY24_colamp_a	TF	DAP-seq
GSM1925732	AT5G13790	Chr5	4451539	4451740	WRKY71: WRKY family	protein:WRKY71; gene id:AT1G29860; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY71_col_a	TF	DAP-seq
GSM1925696	AT5G13790	Chr5	4451557	4451758	WRKY25: WRKY family	protein:WRKY25; gene id:AT2G30250; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY25_colamp_a	TF	DAP-seq
GSM1925703	AT5G13790	Chr5	4451557	4451758	WRKY28: WRKY family	protein:WRKY28; gene id:AT4G18170; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY28_col_a	TF	DAP-seq
GSM1925690	AT5G13790	Chr5	4451558	4451759	WRKY18: WRKY family	protein:WRKY18; gene id:AT4G31800; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY18_col_a	TF	DAP-seq
GSM1925689	AT5G13790	Chr5	4451559	4451760	WRKY18: WRKY family	protein:WRKY18; gene id:AT4G31800; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY18_colamp_a	TF	DAP-seq
GSM1925734	AT5G13790	Chr5	4451568	4451769	WRKY75: WRKY family	protein:WRKY75; gene id:AT5G13080; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY75_col_a	TF	DAP-seq
GSM1925717	AT5G13790	Chr5	4451569	4451770	WRKY45: WRKY family	protein:WRKY45; gene id:AT3G01970; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY45_colamp_a	TF	DAP-seq
GSM1925718	AT5G13790	Chr5	4451569	4451770	WRKY45: WRKY family	protein:WRKY45; gene id:AT3G01970; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY45_col_a	TF	DAP-seq
GSM1925723	AT5G13790	Chr5	4451569	4451770	WRKY50: WRKY family	protein:WRKY50; gene id:AT5G26170; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY50_colamp_a	TF	DAP-seq
GSM1925724	AT5G13790	Chr5	4451570	4451771	WRKY50: WRKY family	protein:WRKY50; gene id:AT5G26170; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY50_col_a	TF	DAP-seq
GSM1925192	AT5G13790	Chr5	4451584	4451785	DAG2: C2C2dof family	protein:DAG2; gene id:AT2G46590; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-DAG2_col_a	TF	DAP-seq
GSM1925193	AT5G13790	Chr5	4451606	4451807	OBP1: C2C2dof family	protein:OBP1; gene id:AT3G50410; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP1_col_a	TF	DAP-seq
GSM1925126	AT5G13790	Chr5	4451738	4451939	RAP211: AP2EREBP family	protein:RAP2.11; gene id:AT5G19790; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-RAP211_colamp_a	TF	DAP-seq
GSM1669405	AT5G13790	Chr5	4451743	4453075	H3K4me1	Col-0; 21 day-old rosette leaves in drought stress state	rosettes_wildtype_peg_H3K4me1_rep4	EF	ChIP-seq
GSM1925493	AT5G13790	Chr5	4451838	4452039	AT3G10113: MYBrelated family	protein:AT3G10113; gene id:AT3G10113; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT3G10113_col_a	TF	DAP-seq
GSM1925509	AT5G13790	Chr5	4451838	4452039	At3g09600: MYBrelated family	protein:At3g09600; gene id:AT3G09600; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At3g09600_colamp_a	TF	DAP-seq
GSM1925526	AT5G13790	Chr5	4451838	4452039	LHY1: MYBrelated family	protein:LHY1; gene id:AT1G01060; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-LHY1_colamp_a	TF	DAP-seq
GSM1925527	AT5G13790	Chr5	4451838	4452039	LHY1: MYBrelated family	protein:LHY1; gene id:AT1G01060; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-LHY1_col_a	TF	DAP-seq
GSM1925529	AT5G13790	Chr5	4451838	4452039	RVE1: MYBrelated family	protein:RVE1; gene id:AT5G17300; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-RVE1_col_a	TF	DAP-seq
GSM1925510	AT5G13790	Chr5	4451839	4452040	At3g09600: MYBrelated family	protein:At3g09600; gene id:AT3G09600; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At3g09600_col_a	TF	DAP-seq
GSM1925520	AT5G13790	Chr5	4451839	4452040	At5g52660: MYBrelated family	protein:At5g52660; gene id:AT5G52660; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At5g52660_colamp_a	TF	DAP-seq
GSM1925524	AT5G13790	Chr5	4451839	4452040	EPR1: MYBrelated family	protein:EPR1; gene id:AT1G18330; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-EPR1_colamp_a	TF	DAP-seq
GSM2302417	AT5G13790	Chr5	4451855	4453854	H3K27me3	pWOL:GFP; FACS treated GFP positive root protoplasts	GFP_H3K27me3_1	EF	ChIP-seq
GSM2302423	AT5G13790	Chr5	4451855	4453196	H3K27me3	pWOL:GFP; FACS treated GFP positive root protoplasts	GFP_H3K27me3_2	EF	ChIP-seq
GSM2302422	AT5G13790	Chr5	4451893	4453164	H3K4me3	FACS treated wild type root protoplasts	WT_H3K4me3_2	EF	ChIP-seq
GSM2544804	AT5G13790	Chr5	4451954	4453477	H1	H3.3 Knockdown; 10 day-old seedlings	H3.3KD_H1_#2	EF	ChIP-seq
GSM1669404	AT5G13790	Chr5	4451955	4453063	H3K4me1	Col-0; 21 day-old rosette leaves in drought stress state	rosettes_wildtype_peg_H3K4me1_rep3	EF	ChIP-seq
GSM1925293	AT5G13790	Chr5	4452011	4452212	AT1G49560: G2like family	protein:AT1G49560; gene id:AT1G49560; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT1G49560_col_a	TF	DAP-seq
GSM1925300	AT5G13790	Chr5	4452011	4452212	AT4G37180: G2like family	protein:AT4G37180; gene id:AT4G37180; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT4G37180_col_a	TF	DAP-seq
GSM1925301	AT5G13790	Chr5	4452011	4452212	AT5G45580: G2like family	protein:AT5G45580; gene id:AT5G45580; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT5G45580_colamp_a	TF	DAP-seq
GSM2302416	AT5G13790	Chr5	4452012	4452657	H3K4me3	FACS treated wild type root protoplasts	WT_H3K4me3_1	EF	ChIP-seq
GSM1925459	AT5G13790	Chr5	4452106	4452307	MYB58: MYB family	protein:MYB58; gene id:AT1G16490; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB58_colamp_a	TF	DAP-seq
GSM1925384	AT5G13790	Chr5	4452149	4452350	LBD18: LOBAS2 family	protein:LBD18; gene id:AT2G45420; protein family:LOBAS2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-LOBAS2_tnt-LBD18_colamp_a	TF	DAP-seq
GSM1925479	AT5G13790	Chr5	4452351	4452552	MYB88: MYB family	protein:MYB88; gene id:AT2G02820; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB88_col_a	TF	DAP-seq
GSM1925478	AT5G13790	Chr5	4452352	4452553	MYB88: MYB family	protein:MYB88; gene id:AT2G02820; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB88_colamp_a	TF	DAP-seq
GSM1925408	AT5G13790	Chr5	4452353	4452554	ATY13: MYB family	protein:ATY13; gene id:AT1G74650; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-ATY13_col_a	TF	DAP-seq
GSM1925250	AT5G13790	Chr5	4452529	4452730	SGR5: C2H2 family	protein:SGR5; gene id:AT2G01940; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2H2_tnt-SGR5_colamp_a	TF	DAP-seq
GSM1925323	AT5G13790	Chr5	4452666	4452867	AT4G00250: GeBP family	protein:AT4G00250; gene id:AT4G00250; protein family:GeBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-GeBP_tnt-AT4G00250_col_a	TF	DAP-seq
GSM1925503	AT5G13790	Chr5	4452666	4452867	At1g19000: MYBrelated family	protein:At1g19000; gene id:AT1G19000; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g19000_col_a	TF	DAP-seq
GSM1925519	AT5G13790	Chr5	4452666	4452867	At5g47390: MYBrelated family	protein:At5g47390; gene id:AT5G47390; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-MYBrelated_tnt-At5g47390_col_b	TF	DAP-seq
GSM1925498	AT5G13790	Chr5	4452667	4452868	AT5G56840: MYBrelated family	protein:AT5G56840; gene id:AT5G56840; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT5G56840_colamp_a	TF	DAP-seq
GSM1925502	AT5G13790	Chr5	4452667	4452868	At1g19000: MYBrelated family	protein:At1g19000; gene id:AT1G19000; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g19000_colamp_a	TF	DAP-seq
GSM1925504	AT5G13790	Chr5	4452731	4452932	At1g49010: MYBrelated family	protein:At1g49010; gene id:AT1G49010; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g49010_colamp_a	TF	DAP-seq
GSM1925522	AT5G13790	Chr5	4452732	4452933	At5g58900: MYBrelated family	protein:At5g58900; gene id:AT5G58900; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At5g58900_colamp_a	TF	DAP-seq
GSM1925505	AT5G13790	Chr5	4452733	4452934	At1g49010: MYBrelated family	protein:At1g49010; gene id:AT1G49010; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g49010_col_a	TF	DAP-seq
GSM1925516	AT5G13790	Chr5	4452733	4452934	At5g08520: MYBrelated family	protein:At5g08520; gene id:AT5G08520; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At5g08520_colamp_a	TF	DAP-seq
GSM1925493	AT5G13790	Chr5	4452770	4452971	AT3G10113: MYBrelated family	protein:AT3G10113; gene id:AT3G10113; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT3G10113_col_a	TF	DAP-seq
GSM1925526	AT5G13790	Chr5	4452770	4452971	LHY1: MYBrelated family	protein:LHY1; gene id:AT1G01060; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-LHY1_colamp_a	TF	DAP-seq
GSM1925527	AT5G13790	Chr5	4452770	4452971	LHY1: MYBrelated family	protein:LHY1; gene id:AT1G01060; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-LHY1_col_a	TF	DAP-seq
GSM1925528	AT5G13790	Chr5	4452770	4452971	RVE1: MYBrelated family	protein:RVE1; gene id:AT5G17300; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-RVE1_colamp_a	TF	DAP-seq
GSM1925529	AT5G13790	Chr5	4452770	4452971	RVE1: MYBrelated family	protein:RVE1; gene id:AT5G17300; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-RVE1_col_a	TF	DAP-seq
